cursor,owner,name,repoUrl,clients,prUrl,title,number,state,draft,files,javaFiles,baseRepo,baseRef,baseRefPrefix,headRepo,headRef,headRefPrefix,createdAt,publishedAt,mergedAt,closedAt
Y3Vyc29yOjE5Ng==,swagger-api,swagger-core,https://github.com/swagger-api/swagger-core,41916,https://github.com/swagger-api/swagger-core/pull/4246,Defining grouping in swagger,4246,OPEN,false,5,5,swagger-api/swagger-core,master,refs/heads/,S66D/swagger-core,master,refs/heads/,2022-09-05,2022-09-05,,
Y3Vyc29yOjIwMA==,abel533,Mapper,https://github.com/abel533/Mapper,53441,https://github.com/abel533/Mapper/pull/798,新增渐进式处理ProgressiveMapper，支持渐进式全量删除和渐进式记录处理,798,OPEN,false,1,1,abel533/Mapper,master,refs/heads/,chentianming11/Mapper,master,refs/heads/,2020-11-09,2020-11-09,,
Y3Vyc29yOjIwMA==,abel533,Mapper,https://github.com/abel533/Mapper,53441,https://github.com/abel533/Mapper/pull/793,feat:新增根据实体中的属性进行查询指定属性,793,OPEN,false,2,2,abel533/Mapper,master,refs/heads/,xiaodiwangjie/Mapper,master,refs/heads/,2020-10-23,2020-10-23,,
Y3Vyc29yOjIwMA==,abel533,Mapper,https://github.com/abel533/Mapper,53441,https://github.com/abel533/Mapper/pull/743,修复 AggregationProvider 的问题,743,OPEN,false,5,3,abel533/Mapper,master,refs/heads/,Joe798/Mapper,Fix_AggregationProvider,refs/heads/,2020-04-03,2020-04-03,,
Y3Vyc29yOjIwMA==,abel533,Mapper,https://github.com/abel533/Mapper,53441,https://github.com/abel533/Mapper/pull/741,Feat:增加批量update功能,741,OPEN,false,6,5,abel533/Mapper,master,refs/heads/,goldpumpkin/Mapper,master,refs/heads/,2020-04-02,2020-04-02,,
Y3Vyc29yOjIwMA==,abel533,Mapper,https://github.com/abel533/Mapper,53441,https://github.com/abel533/Mapper/pull/647,增加指定字段强制更新(包含null)方法,647,OPEN,false,2,2,abel533/Mapper,master,refs/heads/,cjk87927/Mapper,force,refs/heads/,2019-08-22,2019-08-22,,
Y3Vyc29yOjIwMA==,abel533,Mapper,https://github.com/abel533/Mapper,53441,https://github.com/abel533/Mapper/pull/577,Update SqlHelper.java,577,OPEN,false,1,1,abel533/Mapper,master,refs/heads/,stotem/Mapper,stotem-patch-1,refs/heads/,2019-04-19,2019-04-19,,
Y3Vyc29yOjIwMA==,abel533,Mapper,https://github.com/abel533/Mapper,53441,https://github.com/abel533/Mapper/pull/245,添加别名,245,OPEN,false,7,7,abel533/Mapper,master,refs/heads/,tjpanda88/Mapper,master,refs/heads/,2018-03-23,2018-03-23,,
Y3Vyc29yOjIxNA==,trinodb,trino,https://github.com/trinodb/trino,3272,https://github.com/trinodb/trino/pull/15006,Always record new lastLeafSplitsSize (even if timeDifference is 0),15006,OPEN,false,2,2,trinodb/trino,master,refs/heads/,starburstdata/trino,ks/report_split,refs/heads/,2022-11-13,2022-11-13,,
Y3Vyc29yOjIxNA==,trinodb,trino,https://github.com/trinodb/trino,3272,https://github.com/trinodb/trino/pull/15005,Reduce margin for START_OF_MODERN_ERA in delta lake stats,15005,OPEN,false,4,3,trinodb/trino,master,refs/heads/,raunaqmorarka/presto,fix-modern-era,refs/heads/,2022-11-13,2022-11-13,,
Y3Vyc29yOjIxNA==,trinodb,trino,https://github.com/trinodb/trino,3272,https://github.com/trinodb/trino/pull/15004,Add an example JDBC connector plugin,15004,OPEN,false,11,6,trinodb/trino,master,refs/heads/,nineinchnick/trino,dev-guide-jdbc,refs/heads/,2022-11-13,2022-11-13,,
Y3Vyc29yOjIxNA==,trinodb,trino,https://github.com/trinodb/trino,3272,https://github.com/trinodb/trino/pull/15000,Specify simple collation in MongoDB filter to fix correctness issue,15000,OPEN,false,2,2,trinodb/trino,master,refs/heads/,ebyhr/trino,ebi/mongodb-collation,refs/heads/,2022-11-12,2022-11-12,,
Y3Vyc29yOjIxNA==,trinodb,trino,https://github.com/trinodb/trino,3272,https://github.com/trinodb/trino/pull/14998,Supress access denied exception when listing all tables/views in a Glue database,14998,OPEN,true,2,2,trinodb/trino,master,refs/heads/,findinpath/trino,glue-gettables-on-schema-access-denied,refs/heads/,2022-11-11,2022-11-11,,
Y3Vyc29yOjIxNA==,trinodb,trino,https://github.com/trinodb/trino,3272,https://github.com/trinodb/trino/pull/14988,Add property to set requirement of privileges for fetching metadata from MongoDB,14988,OPEN,false,5,5,trinodb/trino,master,refs/heads/,huberty89/trino,huberty89/mongo-metadata-privileges,refs/heads/,2022-11-10,2022-11-10,,
Y3Vyc29yOjIxNA==,trinodb,trino,https://github.com/trinodb/trino,3272,https://github.com/trinodb/trino/pull/14983,Use IdentityHashMap in AggregationAnalyzer,14983,OPEN,false,1,1,trinodb/trino,master,refs/heads/,skrzypo987/trino,skrzypo/129-replace-noderef-with-identityhashmap,refs/heads/,2022-11-10,2022-11-10,,
Y3Vyc29yOjIxNA==,trinodb,trino,https://github.com/trinodb/trino,3272,https://github.com/trinodb/trino/pull/14975,Fix column names case sensitivity in UPDATE,14975,OPEN,false,2,2,trinodb/trino,master,refs/heads/,lukasz-walkiewicz/presto,case-insensitive-update,refs/heads/,2022-11-09,2022-11-09,,
Y3Vyc29yOjIxNA==,trinodb,trino,https://github.com/trinodb/trino,3272,https://github.com/trinodb/trino/pull/14972,Bigquery arrow support,14972,OPEN,true,14,11,trinodb/trino,master,refs/heads/,vlad-lyutenko/trino,vlad-lyutenko/bigquery-arrow-support,refs/heads/,2022-11-09,2022-11-09,,
Y3Vyc29yOjIxNA==,trinodb,trino,https://github.com/trinodb/trino,3272,https://github.com/trinodb/trino/pull/14971,Suppress permission denied when listing tables and views in Iceberg Glue,14971,OPEN,true,3,2,trinodb/trino,master,refs/heads/,trinodb/trino,ebi/iceberg-list-tables-permission,refs/heads/,2022-11-09,2022-11-09,,
Y3Vyc29yOjIxNA==,trinodb,trino,https://github.com/trinodb/trino,3272,https://github.com/trinodb/trino/pull/14969,Enable Hive Connector reading nested struct using name based mapping,14969,OPEN,true,22,20,trinodb/trino,master,refs/heads/,leetcode-1533/presto-1,coercionworks,refs/heads/,2022-11-09,2022-11-09,,
Y3Vyc29yOjIxNA==,trinodb,trino,https://github.com/trinodb/trino,3272,https://github.com/trinodb/trino/pull/14968,[TMP] BigQuery CI for #14961,14968,OPEN,true,2,2,trinodb/trino,master,refs/heads/,trinodb/trino,hashhar/adamjshook/bigquery-create-schema,refs/heads/,2022-11-09,2022-11-09,,
Y3Vyc29yOjIxNA==,trinodb,trino,https://github.com/trinodb/trino,3272,https://github.com/trinodb/trino/pull/14964,Add support for CHECK constraint in INSERT statement in engine and SPI,14964,OPEN,false,13,12,trinodb/trino,master,refs/heads/,ebyhr/trino,ebi/core-check-constraint,refs/heads/,2022-11-09,2022-11-09,,
Y3Vyc29yOjIxNA==,trinodb,trino,https://github.com/trinodb/trino,3272,https://github.com/trinodb/trino/pull/14962,Allow replacement string to substitute against original user in impersonation,14962,OPEN,false,5,2,trinodb/trino,master,refs/heads/,chongfeng-hu/trino,impersonation_substitution,refs/heads/,2022-11-09,2022-11-09,,
Y3Vyc29yOjIxNA==,trinodb,trino,https://github.com/trinodb/trino,3272,https://github.com/trinodb/trino/pull/14961,Fix use of project ID in BigQuery connector,14961,OPEN,false,8,7,trinodb/trino,master,refs/heads/,adamjshook/trino,adamjshook/bigquery-create-schema,refs/heads/,2022-11-09,2022-11-09,,
Y3Vyc29yOjIxNA==,trinodb,trino,https://github.com/trinodb/trino,3272,https://github.com/trinodb/trino/pull/14959,Remove deprecated page sink creation methods,14959,OPEN,false,26,26,trinodb/trino,master,refs/heads/,losipiuk/trino,lo/cleanup-task-id,refs/heads/,2022-11-08,2022-11-08,,
Y3Vyc29yOjIxNA==,trinodb,trino,https://github.com/trinodb/trino,3272,https://github.com/trinodb/trino/pull/14958,Fix ClassCastException in DomainTranslator,14958,OPEN,false,2,2,trinodb/trino,master,refs/heads/,martint/trino,fix-14954,refs/heads/,2022-11-08,2022-11-08,,
Y3Vyc29yOjIxNA==,trinodb,trino,https://github.com/trinodb/trino,3272,https://github.com/trinodb/trino/pull/14947,Make SQLServer deadlock query retries reusable,14947,OPEN,false,1,1,trinodb/trino,master,refs/heads/,hashhar/trino,hashhar/sqlserver-cleanup,refs/heads/,2022-11-08,2022-11-08,,
Y3Vyc29yOjIxNA==,trinodb,trino,https://github.com/trinodb/trino,3272,https://github.com/trinodb/trino/pull/14945,Support unwrap date to timestamp with time zone,14945,OPEN,true,3,3,trinodb/trino,master,refs/heads/,ebyhr/trino,ebi/date-timestamp,refs/heads/,2022-11-08,2022-11-08,,
Y3Vyc29yOjIxNA==,trinodb,trino,https://github.com/trinodb/trino,3272,https://github.com/trinodb/trino/pull/14944,Add InstanceSize with support for Java records,14944,OPEN,false,100,99,trinodb/trino,master,refs/heads/,dain/trino,instance-size,refs/heads/,2022-11-08,2022-11-08,,
Y3Vyc29yOjIxNA==,trinodb,trino,https://github.com/trinodb/trino,3272,https://github.com/trinodb/trino/pull/14941,Move exchange encryption for FTE to the engine,14941,OPEN,false,73,72,trinodb/trino,master,refs/heads/,arhimondr/trino,exchange-encryption,refs/heads/,2022-11-07,2022-11-07,,
Y3Vyc29yOjIxNA==,trinodb,trino,https://github.com/trinodb/trino,3272,https://github.com/trinodb/trino/pull/14939,Add more expression pushdown tests to BaseJdbcConnectorTest,14939,OPEN,false,3,3,trinodb/trino,master,refs/heads/,hashhar/trino,hashhar/pushdown-tests,refs/heads/,2022-11-07,2022-11-07,,
Y3Vyc29yOjIxNA==,trinodb,trino,https://github.com/trinodb/trino,3272,https://github.com/trinodb/trino/pull/14937,Push DictionaryBlock through remote partitioned exchange,14937,OPEN,true,2,2,trinodb/trino,master,refs/heads/,starburstdata/trino,ls/051-poo-dictionary-support,refs/heads/,2022-11-07,2022-11-07,,
Y3Vyc29yOjIxNA==,trinodb,trino,https://github.com/trinodb/trino,3272,https://github.com/trinodb/trino/pull/14936,Add `singlenode-hudi` product test environment and product tests,14936,OPEN,false,9,5,trinodb/trino,master,refs/heads/,codope/trino,hudi-product-tests,refs/heads/,2022-11-07,2022-11-07,,
Y3Vyc29yOjIxNA==,trinodb,trino,https://github.com/trinodb/trino,3272,https://github.com/trinodb/trino/pull/14933,Enable Error Prone check: AnnotateFormatMethod,14933,OPEN,false,94,42,trinodb/trino,master,refs/heads/,ksobolew/trino,kudi/error-prone-annotate-format-method,refs/heads/,2022-11-07,2022-11-07,,
Y3Vyc29yOjIxNA==,trinodb,trino,https://github.com/trinodb/trino,3272,https://github.com/trinodb/trino/pull/14925,Enable custom date format support for Elasticsearch connecctor,14925,OPEN,false,3,3,trinodb/trino,master,refs/heads/,ysn2233/trino,master,refs/heads/,2022-11-07,2022-11-07,,
Y3Vyc29yOjIxNA==,trinodb,trino,https://github.com/trinodb/trino,3272,https://github.com/trinodb/trino/pull/14924,Map sqlserver uniqueidentifier to trino UUID,14924,OPEN,false,5,4,trinodb/trino,master,refs/heads/,weijiii/trino,sqlserver_uniqueidentifier_to_uuid,refs/heads/,2022-11-07,2022-11-07,,
Y3Vyc29yOjIxNA==,trinodb,trino,https://github.com/trinodb/trino,3272,https://github.com/trinodb/trino/pull/14906,DO NOT MERGE - WIP checking compatibility hive 2 - hive 3,14906,OPEN,false,1,1,trinodb/trino,master,refs/heads/,s2lomon/presto,hive2-hive3-coercion-tests,refs/heads/,2022-11-04,2022-11-04,,
Y3Vyc29yOjIxNA==,trinodb,trino,https://github.com/trinodb/trino,3272,https://github.com/trinodb/trino/pull/14904,Delta Lake: Improve error message related to storage layers which allow write collisions,14904,OPEN,false,1,1,trinodb/trino,master,refs/heads/,findinpath/trino,delta-improve-dml-concurrent-writes-not-enabled-error-message,refs/heads/,2022-11-04,2022-11-04,,
Y3Vyc29yOjIxNA==,trinodb,trino,https://github.com/trinodb/trino,3272,https://github.com/trinodb/trino/pull/14898,Test: Add register_table procedure support for delta table,14898,OPEN,true,37,33,trinodb/trino,master,refs/heads/,trinodb/trino,ebi/delta-register_table-support,refs/heads/,2022-11-04,2022-11-04,,
Y3Vyc29yOjIxNA==,trinodb,trino,https://github.com/trinodb/trino,3272,https://github.com/trinodb/trino/pull/14891,Support sorted writes in the Iceberg connector,14891,OPEN,true,39,39,trinodb/trino,master,refs/heads/,alexjo2144/trino,iceberg/sorted-writes,refs/heads/,2022-11-03,2022-11-03,,
Y3Vyc29yOjIxNA==,trinodb,trino,https://github.com/trinodb/trino,3272,https://github.com/trinodb/trino/pull/14876,Coordinator-driven graceful decommission/recommission of worker nodes,14876,OPEN,false,18,18,trinodb/trino,master,refs/heads/,dzhi-lyft/trino-1,graceful-decomrecom-20221103,refs/heads/,2022-11-03,2022-11-03,,
Y3Vyc29yOjIxNA==,trinodb,trino,https://github.com/trinodb/trino,3272,https://github.com/trinodb/trino/pull/14875,Enable Trino to read Hive struct fields using name based coercion,14875,OPEN,true,23,21,trinodb/trino,master,refs/heads/,leetcode-1533/presto-1,orcfieldname1,refs/heads/,2022-11-03,2022-11-03,,
Y3Vyc29yOjIxNA==,trinodb,trino,https://github.com/trinodb/trino,3272,https://github.com/trinodb/trino/pull/14874,Weight tasks based on output row counts for Scaled Writer task increase,14874,OPEN,false,5,5,trinodb/trino,master,refs/heads/,JunhyungSong/trino,weight-tasks-for-scaled-writer,refs/heads/,2022-11-03,2022-11-03,,
Y3Vyc29yOjIxNA==,trinodb,trino,https://github.com/trinodb/trino,3272,https://github.com/trinodb/trino/pull/14869,Cleanup metadata file when `commitNewTable` fails for the Iceberg table,14869,OPEN,true,4,4,trinodb/trino,master,refs/heads/,krvikash/trino,fix-iceberg-metadata-cleanup,refs/heads/,2022-11-02,2022-11-02,,
Y3Vyc29yOjIxNA==,trinodb,trino,https://github.com/trinodb/trino,3272,https://github.com/trinodb/trino/pull/14868,Mirror of https://github.com/mwd410/trino/tree/mdeady-bigquery-fte-3877 to run all tests,14868,OPEN,true,11,10,trinodb/trino,master,refs/heads/,trinodb/trino,mdeady-bigquery-fte-3877,refs/heads/,2022-11-02,2022-11-02,,
Y3Vyc29yOjIxNA==,trinodb,trino,https://github.com/trinodb/trino,3272,https://github.com/trinodb/trino/pull/14864,Add support for DELETE statement in MongoDB,14864,OPEN,false,5,4,trinodb/trino,master,refs/heads/,ebyhr/trino,ebi/mongodb-delete,refs/heads/,2022-11-02,2022-11-02,,
Y3Vyc29yOjIxNA==,trinodb,trino,https://github.com/trinodb/trino,3272,https://github.com/trinodb/trino/pull/14863,Allow inserting into tables with CHECK constraint in Delta Lake,14863,OPEN,false,15,14,trinodb/trino,master,refs/heads/,trinodb/trino,ebi/delta-check,refs/heads/,2022-11-02,2022-11-02,,
Y3Vyc29yOjIxNA==,trinodb,trino,https://github.com/trinodb/trino,3272,https://github.com/trinodb/trino/pull/14859,Use correct abbreviations for data quantities. Fixes #13054,14859,OPEN,false,2,2,trinodb/trino,master,refs/heads/,metadaddy/trino,cli-wrong-units,refs/heads/,2022-11-01,2022-11-01,,
Y3Vyc29yOjIxNA==,trinodb,trino,https://github.com/trinodb/trino,3272,https://github.com/trinodb/trino/pull/14858,prepare JsonAccessControl variant,14858,OPEN,true,6,5,trinodb/trino,master,refs/heads/,pithu/trino,rest-based-access-control,refs/heads/,2022-11-01,2022-11-01,,
Y3Vyc29yOjIxNA==,trinodb,trino,https://github.com/trinodb/trino,3272,https://github.com/trinodb/trino/pull/14852,Trino CLI Docker image without JDK,14852,OPEN,true,8,1,trinodb/trino,master,refs/heads/,nineinchnick/trino,trino-cli-image-static,refs/heads/,2022-11-01,2022-11-01,,
Y3Vyc29yOjIxNA==,trinodb,trino,https://github.com/trinodb/trino,3272,https://github.com/trinodb/trino/pull/14849,Fix hive connector error when query is looking for a schema which doe…,14849,OPEN,false,2,2,trinodb/trino,master,refs/heads/,albericgenius/trino,schema_not_exist,refs/heads/,2022-11-01,2022-11-01,,
Y3Vyc29yOjIxNA==,trinodb,trino,https://github.com/trinodb/trino,3272,https://github.com/trinodb/trino/pull/14848,Add Databricks 11.3 test environment to Delta Lake,14848,OPEN,false,13,11,trinodb/trino,master,refs/heads/,trinodb/trino,ebi/delta-databricks-11.3,refs/heads/,2022-11-01,2022-11-01,,
Y3Vyc29yOjIxNA==,trinodb,trino,https://github.com/trinodb/trino,3272,https://github.com/trinodb/trino/pull/14846,Support HUDI create table,14846,OPEN,false,35,32,trinodb/trino,master,refs/heads/,albericgenius/trino,hudi-create,refs/heads/,2022-11-01,2022-11-01,,
Y3Vyc29yOjIxNA==,trinodb,trino,https://github.com/trinodb/trino,3272,https://github.com/trinodb/trino/pull/14841,Add additional tests for outer join push downs,14841,OPEN,false,5,5,trinodb/trino,master,refs/heads/,vlad-lyutenko/trino,vlad-lyutenko/outer-join-tests,refs/heads/,2022-10-31,2022-10-31,,
Y3Vyc29yOjIxNA==,trinodb,trino,https://github.com/trinodb/trino,3272,https://github.com/trinodb/trino/pull/14837,Fix iceberg v2 table can't deal with nested column when had equality delete file,14837,OPEN,false,6,6,trinodb/trino,master,refs/heads/,Heltman/trino,iceberg_read_fix,refs/heads/,2022-10-31,2022-10-31,,
Y3Vyc29yOjIxNA==,trinodb,trino,https://github.com/trinodb/trino,3272,https://github.com/trinodb/trino/pull/14834,Test that it is possible to insert same values,14834,OPEN,false,2,2,trinodb/trino,master,refs/heads/,kokosing/trino,origin/master/157_insertSameValues,refs/heads/,2022-10-31,2022-10-31,,
Y3Vyc29yOjIxNA==,trinodb,trino,https://github.com/trinodb/trino,3272,https://github.com/trinodb/trino/pull/14831,Add dynamic loading functions,14831,OPEN,false,65,62,trinodb/trino,master,refs/heads/,Jay-ju/trino,dynamic_load_function,refs/heads/,2022-10-31,2022-10-31,,
Y3Vyc29yOjIxNA==,trinodb,trino,https://github.com/trinodb/trino,3272,https://github.com/trinodb/trino/pull/14830,Do not create temporary staging path for CREATE TABLE statement,14830,OPEN,false,5,5,trinodb/trino,master,refs/heads/,weijiii/trino,create_table_without_data,refs/heads/,2022-10-31,2022-10-31,,
Y3Vyc29yOjIxNA==,trinodb,trino,https://github.com/trinodb/trino,3272,https://github.com/trinodb/trino/pull/14828,Notify a connector about end of planning,14828,OPEN,true,37,36,trinodb/trino,master,refs/heads/,kokosing/trino,origin/master/156_metadata_finished,refs/heads/,2022-10-29,2022-10-29,,
Y3Vyc29yOjIxNA==,trinodb,trino,https://github.com/trinodb/trino,3272,https://github.com/trinodb/trino/pull/14825,Cleanup unused methods and fields in Hive connector,14825,OPEN,false,15,15,trinodb/trino,master,refs/heads/,electrum/trino,hive-unused,refs/heads/,2022-10-29,2022-10-29,,
Y3Vyc29yOjIxNA==,trinodb,trino,https://github.com/trinodb/trino,3272,https://github.com/trinodb/trino/pull/14824,Reduce memory usage for closed ORC and Parquet writers,14824,OPEN,false,4,4,trinodb/trino,master,refs/heads/,electrum/trino,writer-memory,refs/heads/,2022-10-28,2022-10-28,,
Y3Vyc29yOjIxNA==,trinodb,trino,https://github.com/trinodb/trino,3272,https://github.com/trinodb/trino/pull/14818,Extract some product tests into a separate suites,14818,OPEN,false,14,13,trinodb/trino,master,refs/heads/,nineinchnick/trino,extract-kafka-pt-suite,refs/heads/,2022-10-28,2022-10-28,,
Y3Vyc29yOjIxNA==,trinodb,trino,https://github.com/trinodb/trino,3272,https://github.com/trinodb/trino/pull/14816,Repackage Iceberg runtime exceptions into TrinoException during add/d…,14816,OPEN,false,2,2,trinodb/trino,master,refs/heads/,nastra/trino,runtime-ex-to-trino-ex,refs/heads/,2022-10-28,2022-10-28,,
Y3Vyc29yOjIxNA==,trinodb,trino,https://github.com/trinodb/trino,3272,https://github.com/trinodb/trino/pull/14786,Support Hudi MOR Tables,14786,OPEN,false,16,15,trinodb/trino,master,refs/heads/,willzgw/trino,hudi-mor,refs/heads/,2022-10-27,2022-10-27,,
Y3Vyc29yOjIxNA==,trinodb,trino,https://github.com/trinodb/trino,3272,https://github.com/trinodb/trino/pull/14779,Add `register_table` procedure support for delta table,14779,OPEN,false,39,34,trinodb/trino,master,refs/heads/,krvikash/trino,delta-register_table-support,refs/heads/,2022-10-26,2022-10-26,,
Y3Vyc29yOjIxNA==,trinodb,trino,https://github.com/trinodb/trino,3272,https://github.com/trinodb/trino/pull/14757,Respect `java.io.tempdir` system property,14757,OPEN,false,3,3,trinodb/trino,master,refs/heads/,lukasz-walkiewicz/presto,respect-tmp-dir-in-product-tests,refs/heads/,2022-10-26,2022-10-26,,
Y3Vyc29yOjIxNA==,trinodb,trino,https://github.com/trinodb/trino,3272,https://github.com/trinodb/trino/pull/14747,Implement getRange for date and timestamp,14747,OPEN,false,11,11,trinodb/trino,master,refs/heads/,findepi/trino,findepi/implement-type-getrange-for-timestamp-type-e776c3,refs/heads/,2022-10-25,2022-10-25,,
Y3Vyc29yOjIxNA==,trinodb,trino,https://github.com/trinodb/trino,3272,https://github.com/trinodb/trino/pull/14743,Add Hive connector test with HMS,14743,OPEN,true,2,2,trinodb/trino,master,refs/heads/,findepi/trino,findepi/foobar-schema,refs/heads/,2022-10-25,2022-10-25,,
Y3Vyc29yOjIxNA==,trinodb,trino,https://github.com/trinodb/trino,3272,https://github.com/trinodb/trino/pull/14736,Make ParquetFileWriter use TrinoOutputFile,14736,OPEN,false,14,14,trinodb/trino,master,refs/heads/,homar/trino,homar/make_ParquetFileWriter_use_TrinoOutputFile,refs/heads/,2022-10-25,2022-10-25,,
Y3Vyc29yOjIxNA==,trinodb,trino,https://github.com/trinodb/trino,3272,https://github.com/trinodb/trino/pull/14735,Enable preferred write partitioning for FTE by default,14735,OPEN,false,16,16,trinodb/trino,master,refs/heads/,arhimondr/trino,adaptive-partitioned-write,refs/heads/,2022-10-25,2022-10-25,,
Y3Vyc29yOjIxNA==,trinodb,trino,https://github.com/trinodb/trino,3272,https://github.com/trinodb/trino/pull/14734,Add Protobuf support for trino-kafka,14734,OPEN,false,50,24,trinodb/trino,master,refs/heads/,nevillelyh/trino,neville/kafka-protobuf,refs/heads/,2022-10-24,2022-10-24,,
Y3Vyc29yOjIxNA==,trinodb,trino,https://github.com/trinodb/trino,3272,https://github.com/trinodb/trino/pull/14718,Mitigate Writer skewness when writing partitioned data with preferred partitioning enabled,14718,OPEN,false,14,14,trinodb/trino,master,refs/heads/,gaurav8297/trino,gaurav8297/partition_scale_writer_new,refs/heads/,2022-10-23,2022-10-23,,
Y3Vyc29yOjIxNA==,trinodb,trino,https://github.com/trinodb/trino,3272,https://github.com/trinodb/trino/pull/14683,Fix elastic connector can't filter 'not equal' ('<>' or '!=' ) correctly,14683,OPEN,false,3,3,trinodb/trino,master,refs/heads/,albericgenius/trino,trinoElastic,refs/heads/,2022-10-19,2022-10-19,,
Y3Vyc29yOjIxNA==,trinodb,trino,https://github.com/trinodb/trino,3272,https://github.com/trinodb/trino/pull/14673,Only allow Hive ACID tables for Thrift metastore,14673,OPEN,false,11,11,trinodb/trino,master,refs/heads/,electrum/trino,hiveacid,refs/heads/,2022-10-18,2022-10-18,,
Y3Vyc29yOjIxNA==,trinodb,trino,https://github.com/trinodb/trino,3272,https://github.com/trinodb/trino/pull/14670,Allow changing the frequency of configuration reload from DB backed resource group manager,14670,OPEN,false,4,3,trinodb/trino,master,refs/heads/,extend1s/trino,master,refs/heads/,2022-10-18,2022-10-18,,
Y3Vyc29yOjIxNA==,trinodb,trino,https://github.com/trinodb/trino,3272,https://github.com/trinodb/trino/pull/14667,Support more types in batched parquet reader,14667,OPEN,false,86,83,trinodb/trino,master,refs/heads/,raunaqmorarka/presto,pqr-flat-2,refs/heads/,2022-10-17,2022-10-17,,
Y3Vyc29yOjIxNA==,trinodb,trino,https://github.com/trinodb/trino,3272,https://github.com/trinodb/trino/pull/14652,Fix null pointer error of HiveHudiPartitionInfo::getTable(),14652,OPEN,false,1,1,trinodb/trino,master,refs/heads/,willzgw/trino,fix_null_pointer_error_HiveHudiPartitionInfo,refs/heads/,2022-10-16,2022-10-16,,
Y3Vyc29yOjIxNA==,trinodb,trino,https://github.com/trinodb/trino,3272,https://github.com/trinodb/trino/pull/14648,Draft: Rewrite casts in between predicate v2,14648,OPEN,false,19,11,trinodb/trino,master,refs/heads/,findinpath/trino,rewrite-casts-in-between-predicate-v2,refs/heads/,2022-10-14,2022-10-14,,
Y3Vyc29yOjIxNA==,trinodb,trino,https://github.com/trinodb/trino,3272,https://github.com/trinodb/trino/pull/14641,[WIP] Kudu: Asynchronous send keepalives for KuduScanner,14641,OPEN,true,5,4,trinodb/trino,master,refs/heads/,xiacongling/trino,kudu-async-keepalive,refs/heads/,2022-10-14,2022-10-14,,
Y3Vyc29yOjIxNA==,trinodb,trino,https://github.com/trinodb/trino,3272,https://github.com/trinodb/trino/pull/14598,Optimize BETWEEN predicate in SortedPositionLinks,14598,OPEN,false,2,2,trinodb/trino,master,refs/heads/,WinkerDu/trino,SortedPositionLink-for-between-join,refs/heads/,2022-10-12,2022-10-12,,
Y3Vyc29yOjIxNA==,trinodb,trino,https://github.com/trinodb/trino,3272,https://github.com/trinodb/trino/pull/14597,Upgrade Error Prone to 2.16.0,14597,OPEN,false,14,13,trinodb/trino,master,refs/heads/,ksobolew/trino,kudi/error-prone-2.16,refs/heads/,2022-10-12,2022-10-12,,
Y3Vyc29yOjIxNA==,trinodb,trino,https://github.com/trinodb/trino,3272,https://github.com/trinodb/trino/pull/14575,Collect Delta extended statistics during writes,14575,OPEN,true,11,11,trinodb/trino,master,refs/heads/,findepi/trino,findepi/delta-analyze-on-write,refs/heads/,2022-10-11,2022-10-11,,
Y3Vyc29yOjIxNA==,trinodb,trino,https://github.com/trinodb/trino,3272,https://github.com/trinodb/trino/pull/14567,Skip null checks for positions from blocks that have no nulls in aggr…,14567,OPEN,false,1,1,trinodb/trino,master,refs/heads/,radek-starburst/trino,rk/may_have_null_acc,refs/heads/,2022-10-11,2022-10-11,,
Y3Vyc29yOjIxNA==,trinodb,trino,https://github.com/trinodb/trino,3272,https://github.com/trinodb/trino/pull/14566,Implement table function source,14566,OPEN,false,22,22,trinodb/trino,master,refs/heads/,kasiafi/trino,394ImplementTFSource,refs/heads/,2022-10-11,2022-10-11,,
Y3Vyc29yOjIxNA==,trinodb,trino,https://github.com/trinodb/trino,3272,https://github.com/trinodb/trino/pull/14561,Improve startup time for tests using HiveMinioDataLake,14561,OPEN,true,9,8,trinodb/trino,master,refs/heads/,findepi/trino,findepi/improve-startup-time-for-tests-using-hiveminiodatalake-c20056,refs/heads/,2022-10-11,2022-10-11,,
Y3Vyc29yOjIxNA==,trinodb,trino,https://github.com/trinodb/trino,3272,https://github.com/trinodb/trino/pull/14547,Support Change Data Feed for delta lake UPDATE queries,14547,OPEN,false,11,11,trinodb/trino,master,refs/heads/,homar/trino,homar/support_deta_cdf_for_update_queries,refs/heads/,2022-10-10,2022-10-10,,
Y3Vyc29yOjIxNA==,trinodb,trino,https://github.com/trinodb/trino,3272,https://github.com/trinodb/trino/pull/14521,Standardize indefinite article for SQL,14521,OPEN,false,15,4,trinodb/trino,master,refs/heads/,findepi/trino,findepi/standardize-indefinite-article-for-sql-031cfa,refs/heads/,2022-10-07,2022-10-07,,
Y3Vyc29yOjIxNA==,trinodb,trino,https://github.com/trinodb/trino,3272,https://github.com/trinodb/trino/pull/14500,Add context appender to sql based connectors,14500,OPEN,false,32,32,trinodb/trino,master,refs/heads/,s2lomon/presto,comment_query_appenders,refs/heads/,2022-10-06,2022-10-06,,
Y3Vyc29yOjIxNA==,trinodb,trino,https://github.com/trinodb/trino,3272,https://github.com/trinodb/trino/pull/14493,Support RLE Pages in JoinProbe,14493,OPEN,false,3,3,trinodb/trino,master,refs/heads/,skrzypo987/trino,skrzypo/123-join-rle-pages,refs/heads/,2022-10-06,2022-10-06,,
