"","owner","name","number","cursor","repoUrl","clients","prUrl","title","state","draft","files","javaFiles","baseRepo","baseRef","baseRefPrefix","headRepo","headRef","headRefPrefix","createdAt","publishedAt","mergedAt","closedAt","base","breakingChanges","brokenClients","brokenUses","changedFiles","checkedClients","errors","head","impactedPackages","seconds"
"139","fabric8io","kubernetes-client",4511,"Y3Vyc29yOjUyNg==","https://github.com/fabric8io/kubernetes-client",12182,"https://github.com/fabric8io/kubernetes-client/pull/4511","KubernetesDeserializer class resolving with SPI","OPEN","false",100,97,"fabric8io/kubernetes-client","master","refs/heads/","shawkins/kubernetes-client","resolving-nojandex","refs/heads/","2022-10-19","2022-10-19",NA,NA,"master",11,0,0,859,14,"null[package] failed (1): [ERROR] COMPILATION ERROR : [ERROR] /data/maracas/experiments/work/fabric8io/kubernetes-client/9d4d1243b0561a1f6588aca918c84dc1b604d973/fwZQp6tASlQy/kubernetes-model-generator/kubernetes-model-admissionregistration/target/generated-sources/annotations/io/fabric8/kubernetes/api/model/ValidationSchemaFluentImpl.java:[613,36] incompatible types: io.fabric8.kubernetes.api.model.admissionregistration.v1.ServiceReference cannot be converted to io.fabric8.kubernetes.api.model.admissionregistration.v1beta1.ServiceReference[ERROR] /data/maracas/experiments/work/fabric8io/kubernetes-client/9d4d1243b0561a1f6588aca918c84dc1b604d973/fwZQp6tASlQy/kubernetes-model-generator/kubernetes-model-admissionregistration/target/generated-sources/annotations/io/fabric8/kubernetes/api/model/KubeSchemaFluentImpl.java:[613,36] incompatible types: io.fabric8.kubernetes.api.model.admissionregistration.v1.ServiceReference cannot be converted to io.fabric8.kubernetes.api.model.admissionregistration.v1beta1.ServiceReference[ERROR] Failed to execute goal org.apache.maven.plugins:maven-compiler-plugin:3.10.1:compile (default-compile) on project kubernetes-model-admissionregistration: Compilation failure: Compilation failure: [ERROR] /data/maracas/experiments/work/fabric8io/kubernetes-client/9d4d1243b0561a1f6588aca918c84dc1b604d973/fwZQp6tASlQy/kubernetes-model-generator/kubernetes-model-admissionregistration/target/generated-sources/annotations/io/fabric8/kubernetes/api/model/ValidationSchemaFluentImpl.java:[613,36] incompatible types: io.fabric8.kubernetes.api.model.admissionregistration.v1.ServiceReference cannot be converted to io.fabric8.kubernetes.api.model.admissionregistration.v1beta1.ServiceReference[ERROR] /data/maracas/experiments/work/fabric8io/kubernetes-client/9d4d1243b0561a1f6588aca918c84dc1b604d973/fwZQp6tASlQy/kubernetes-model-generator/kubernetes-model-admissionregistration/target/generated-sources/annotations/io/fabric8/kubernetes/api/model/KubeSchemaFluentImpl.java:[613,36] incompatible types: io.fabric8.kubernetes.api.model.admissionregistration.v1.ServiceReference cannot be converted to io.fabric8.kubernetes.api.model.admissionregistration.v1beta1.ServiceReference[ERROR] -> [Help 1][ERROR] [ERROR] To see the full stack trace of the errors, re-run Maven with the -e switch.[ERROR] Re-run Maven using the -X switch to enable full debug logging.[ERROR] [ERROR] For more information about the errors and possible solutions, please read the following articles:[ERROR] [Help 1] http://cwiki.apache.org/confluence/display/MAVEN/MojoFailureException[ERROR] [ERROR] After correcting the problems, you can resume the build with the command[ERROR]   mvn <args> -rf :kubernetes-model-admissionregistration[package] failed (1): [ERROR] COMPILATION ERROR : [ERROR] /data/maracas/experiments/work/fabric8io/kubernetes-client/9d4d1243b0561a1f6588aca918c84dc1b604d973/fwZQp6tASlQy/kubernetes-model-generator/kubernetes-model-apiextensions/target/generated-sources/annotations/io/fabric8/kubernetes/api/model/ValidationSchemaFluentImpl.java:[206,53] incompatible types: io.fabric8.kubernetes.api.model.apiextensions.v1.CustomResourceDefinitionCondition cannot be converted to io.fabric8.kubernetes.api.model.apiextensions.v1beta1.CustomResourceDefinitionCondition[ERROR] /data/maracas/experiments/work/fabric8io/kubernetes-client/9d4d1243b0561a1f6588aca918c84dc1b604d973/fwZQp6tASlQy/kubernetes-model-generator/kubernetes-model-apiextensions/target/generated-sources/annotations/io/fabric8/kubernetes/api/model/KubeSchemaFluentImpl.java:[206,53] incompatible types: io.fabric8.kubernetes.api.model.apiextensions.v1.CustomResourceDefinitionCondition cannot be converted to io.fabric8.kubernetes.api.model.apiextensions.v1beta1.CustomResourceDefinitionCondition[ERROR] Failed to execute goal org.apache.maven.plugins:maven-compiler-plugin:3.10.1:compile (default-compile) on project kubernetes-model-apiextensions: Compilation failure: Compilation failure: [ERROR] /data/maracas/experiments/work/fabric8io/kubernetes-client/9d4d1243b0561a1f6588aca918c84dc1b604d973/fwZQp6tASlQy/kubernetes-model-generator/kubernetes-model-apiextensions/target/generated-sources/annotations/io/fabric8/kubernetes/api/model/ValidationSchemaFluentImpl.java:[206,53] incompatible types: io.fabric8.kubernetes.api.model.apiextensions.v1.CustomResourceDefinitionCondition cannot be converted to io.fabric8.kubernetes.api.model.apiextensions.v1beta1.CustomResourceDefinitionCondition[ERROR] /data/maracas/experiments/work/fabric8io/kubernetes-client/9d4d1243b0561a1f6588aca918c84dc1b604d973/fwZQp6tASlQy/kubernetes-model-generator/kubernetes-model-apiextensions/target/generated-sources/annotations/io/fabric8/kubernetes/api/model/KubeSchemaFluentImpl.java:[206,53] incompatible types: io.fabric8.kubernetes.api.model.apiextensions.v1.CustomResourceDefinitionCondition cannot be converted to io.fabric8.kubernetes.api.model.apiextensions.v1beta1.CustomResourceDefinitionCondition[ERROR] -> [Help 1][ERROR] [ERROR] To see the full stack trace of the errors, re-run Maven with the -e switch.[ERROR] Re-run Maven using the -X switch to enable full debug logging.[ERROR] [ERROR] For more information about the errors and possible solutions, please read the following articles:[ERROR] [Help 1] http://cwiki.apache.org/confluence/display/MAVEN/MojoFailureException[ERROR] [ERROR] After correcting the problems, you can resume the build with the command[ERROR]   mvn <args> -rf :kubernetes-model-apiextensions[package] failed (1): [ERROR] COMPILATION ERROR : [ERROR] /data/maracas/experiments/work/fabric8io/kubernetes-client/9d4d1243b0561a1f6588aca918c84dc1b604d973/fwZQp6tASlQy/kubernetes-model-generator/openshift-model-hive/target/generated-sources/annotations/io/fabric8/kubernetes/api/model/ValidationSchemaFluentImpl.java:[1622,33] incompatible types: io.fabric8.openshift.api.model.hive.azure.v1.OSDisk cannot be converted to io.fabric8.openshift.api.model.hive.vsphere.v1.OSDisk[ERROR] /data/maracas/experiments/work/fabric8io/kubernetes-client/9d4d1243b0561a1f6588aca918c84dc1b604d973/fwZQp6tASlQy/kubernetes-model-generator/openshift-model-hive/target/generated-sources/annotations/io/fabric8/kubernetes/api/model/KubeSchemaFluentImpl.java:[1622,33] incompatible types: io.fabric8.openshift.api.model.hive.azure.v1.OSDisk cannot be converted to io.fabric8.openshift.api.model.hive.vsphere.v1.OSDisk[ERROR] Failed to execute goal org.apache.maven.plugins:maven-compiler-plugin:3.10.1:compile (default-compile) on project openshift-model-hive: Compilation failure: Compilation failure: [ERROR] /data/maracas/experiments/work/fabric8io/kubernetes-client/9d4d1243b0561a1f6588aca918c84dc1b604d973/fwZQp6tASlQy/kubernetes-model-generator/openshift-model-hive/target/generated-sources/annotations/io/fabric8/kubernetes/api/model/ValidationSchemaFluentImpl.java:[1622,33] incompatible types: io.fabric8.openshift.api.model.hive.azure.v1.OSDisk cannot be converted to io.fabric8.openshift.api.model.hive.vsphere.v1.OSDisk[ERROR] /data/maracas/experiments/work/fabric8io/kubernetes-client/9d4d1243b0561a1f6588aca918c84dc1b604d973/fwZQp6tASlQy/kubernetes-model-generator/openshift-model-hive/target/generated-sources/annotations/io/fabric8/kubernetes/api/model/KubeSchemaFluentImpl.java:[1622,33] incompatible types: io.fabric8.openshift.api.model.hive.azure.v1.OSDisk cannot be converted to io.fabric8.openshift.api.model.hive.vsphere.v1.OSDisk[ERROR] -> [Help 1][ERROR] [ERROR] To see the full stack trace of the errors, re-run Maven with the -e switch.[ERROR] Re-run Maven using the -X switch to enable full debug logging.[ERROR] [ERROR] For more information about the errors and possible solutions, please read the following articles:[ERROR] [Help 1] http://cwiki.apache.org/confluence/display/MAVEN/MojoFailureException[ERROR] [ERROR] After correcting the problems, you can resume the build with the command[ERROR]   mvn <args> -rf :openshift-model-hive","resolving-nojandex",63,5342
"140","fabric8io","kubernetes-client",4531,"Y3Vyc29yOjUyNg==","https://github.com/fabric8io/kubernetes-client",12182,"https://github.com/fabric8io/kubernetes-client/pull/4531","serverSideApply dsl support","OPEN","false",11,10,"fabric8io/kubernetes-client","master","refs/heads/","shawkins/kubernetes-client","3896","refs/heads/","2022-10-25","2022-10-25",NA,NA,"master",3,0,0,11,3,"null[package] failed (1): [ERROR] [ERROR] Could not find the selected project in the reactor: kubernetes-itests @ [ERROR] Could not find the selected project in the reactor: kubernetes-itests -> [Help 1][ERROR] [ERROR] To see the full stack trace of the errors, re-run Maven with the -e switch.[ERROR] Re-run Maven using the -X switch to enable full debug logging.[ERROR] [ERROR] For more information about the errors and possible solutions, please read the following articles:[ERROR] [Help 1] http://cwiki.apache.org/confluence/display/MAVEN/MavenExecutionException[package] failed (1): [ERROR] Failed to execute goal on project kubernetes-httpclient-okhttp: Could not resolve dependencies for project io.fabric8:kubernetes-httpclient-okhttp:jar:6.3-SNAPSHOT: Could not find artifact io.fabric8:kubernetes-client-api:jar:tests:6.3-SNAPSHOT -> [Help 1][ERROR] [ERROR] To see the full stack trace of the errors, re-run Maven with the -e switch.[ERROR] Re-run Maven using the -X switch to enable full debug logging.[ERROR] [ERROR] For more information about the errors and possible solutions, please read the following articles:[ERROR] [Help 1] http://cwiki.apache.org/confluence/display/MAVEN/DependencyResolutionException[ERROR] [ERROR] After correcting the problems, you can resume the build with the command[ERROR]   mvn <args> -rf :kubernetes-httpclient-okhttp","3896",3,361
"141","FasterXML","jackson-core",827,"Y3Vyc29yOjY0Ng==","https://github.com/FasterXML/jackson-core",236134,"https://github.com/FasterXML/jackson-core/pull/827","Num size limit","OPEN","false",13,13,"FasterXML/jackson-core","2.15","refs/heads/","pjfanning/jackson-core","num-size-limit","refs/heads/","2022-10-22","2022-10-22",NA,NA,"2.15",4,0,0,13,100,"","num-size-limit",1,1839
"142","FasterXML","jackson-core",837,"Y3Vyc29yOjY0Ng==","https://github.com/FasterXML/jackson-core",236134,"https://github.com/FasterXML/jackson-core/pull/837","uptake latest FastDoubleParser code","OPEN","false",49,49,"FasterXML/jackson-core","2.15","refs/heads/","pjfanning/jackson-core","double-parser","refs/heads/","2022-11-11","2022-11-11",NA,NA,"2.15",67,0,0,49,100,"","double-parser",1,577
"143","flowable","flowable-engine",3510,"Y3Vyc29yOjI0Nw==","https://github.com/flowable/flowable-engine",5295,"https://github.com/flowable/flowable-engine/pull/3510","Acquire only one exclusive external worker job per process instance","OPEN","false",8,7,"flowable/flowable-engine","main","refs/heads/","basclaessen/flowable-engine","job-service-acquire-one-exclusive-external-worker-job-per-process-instance","refs/heads/","2022-10-29","2022-10-29",NA,NA,"main",2,0,0,8,1,"","job-service-acquire-one-exclusive-external-worker-job-per-process-instance",3,134
"144","googleapis","google-cloud-java",8731,"Y3Vyc29yOjc3OA==","https://github.com/googleapis/google-cloud-java",913,"https://github.com/googleapis/google-cloud-java/pull/8731","feat: [eventarc] Add CMEK support to Eventarc client library","OPEN","false",73,64,"googleapis/google-cloud-java","main","refs/heads/","googleapis/google-cloud-java","owl-bot-copy-java-eventarc","refs/heads/","2022-11-04","2022-11-04",NA,NA,"main",17,0,0,73,0,"nullCouldn't find the JAR built from Commit[repository=Repository[owner=googleapis, name=google-cloud-java, remoteUrl=https://github.com/googleapis/google-cloud-java.git, branch=main], sha=090ca64d5c60814181beffd3a6227a4aa3dac315]","owl-bot-copy-java-eventarc",4,128
"145","googleapis","google-cloud-java",8762,"Y3Vyc29yOjc3OA==","https://github.com/googleapis/google-cloud-java",913,"https://github.com/googleapis/google-cloud-java/pull/8762","feat: [file] new APIs added to reflect updates to the filestore service","OPEN","false",100,96,"googleapis/google-cloud-java","main","refs/heads/","googleapis/google-cloud-java","owl-bot-copy-java-filestore","refs/heads/","2022-11-10","2022-11-10",NA,NA,"main",17,0,0,117,0,"nullCouldn't find the JAR built from Commit[repository=Repository[owner=googleapis, name=google-cloud-java, remoteUrl=https://github.com/googleapis/google-cloud-java.git, branch=main], sha=9e4ace25d84097f66c8720190c416c7fd5adc24a]","owl-bot-copy-java-filestore",4,123
"146","googleapis","google-cloud-java",8766,"Y3Vyc29yOjc3OA==","https://github.com/googleapis/google-cloud-java",913,"https://github.com/googleapis/google-cloud-java/pull/8766","feat: [dlp] ExcludeByHotword added as an ExclusionRule type, NEW_ZEALAND added as a LocationCategory value","OPEN","false",21,17,"googleapis/google-cloud-java","main","refs/heads/","googleapis/google-cloud-java","owl-bot-copy-java-dlp","refs/heads/","2022-11-10","2022-11-10",NA,NA,"main",3,0,0,21,0,"","owl-bot-copy-java-dlp",1,269
"147","graphhopper","graphhopper",2688,"Y3Vyc29yOjM2Nw==","https://github.com/graphhopper/graphhopper",568,"https://github.com/graphhopper/graphhopper/pull/2688","Cache edge geometry/bbox in a decorator","OPEN","false",7,7,"graphhopper/graphhopper","master","refs/heads/","otbutz/graphhopper","caching_iterator","refs/heads/","2022-10-26","2022-10-26",NA,NA,"master",1,0,0,7,15,"","caching_iterator",1,149
"148","hapifhir","hapi-fhir",3932,"Y3Vyc29yOjgxOQ==","https://github.com/hapifhir/hapi-fhir",7349,"https://github.com/hapifhir/hapi-fhir/pull/3932","Rel 6 1","OPEN","false",100,41,"hapifhir/hapi-fhir","master","refs/heads/","hapifhir/hapi-fhir","rel_6_1","refs/heads/","2022-08-18","2022-08-18",NA,NA,"master",16,0,0,223,96,"null[package] failed (1): [ERROR] [ERROR] Could not find the selected project in the reactor: hapi-fhir-jpaserver-elastic-test-utilities @ [ERROR] Could not find the selected project in the reactor: hapi-fhir-jpaserver-elastic-test-utilities -> [Help 1][ERROR] [ERROR] To see the full stack trace of the errors, re-run Maven with the -e switch.[ERROR] Re-run Maven using the -X switch to enable full debug logging.[ERROR] [ERROR] For more information about the errors and possible solutions, please read the following articles:[ERROR] [Help 1] http://cwiki.apache.org/confluence/display/MAVEN/MavenExecutionException[package] failed (1): [ERROR] Failed to execute goal on project hapi-fhir-cli-jpaserver: Could not resolve dependencies for project ca.uhn.hapi.fhir:hapi-fhir-cli-jpaserver:war:6.1.4: Could not find artifact ca.uhn.hapi.fhir:hapi-fhir-testpage-overlay:jar:classes:6.1.4 in central (https://repo.maven.apache.org/maven2) -> [Help 1][ERROR] [ERROR] To see the full stack trace of the errors, re-run Maven with the -e switch.[ERROR] Re-run Maven using the -X switch to enable full debug logging.[ERROR] [ERROR] For more information about the errors and possible solutions, please read the following articles:[ERROR] [Help 1] http://cwiki.apache.org/confluence/display/MAVEN/DependencyResolutionException[ERROR] [ERROR] After correcting the problems, you can resume the build with the command[ERROR]   mvn <args> -rf :hapi-fhir-cli-jpaserver","rel_6_1",18,1430
"149","hapifhir","hapi-fhir",4112,"Y3Vyc29yOjgxOQ==","https://github.com/hapifhir/hapi-fhir",7349,"https://github.com/hapifhir/hapi-fhir/pull/4112","WIP: API improvements for MegaScale","OPEN","false",61,59,"hapifhir/hapi-fhir","master","refs/heads/","hapifhir/hapi-fhir","ja_20220926_sharded_db","refs/heads/","2022-10-05","2022-10-05",NA,NA,"master",28,0,0,61,36,"","ja_20220926_sharded_db",9,943
"150","hapifhir","hapi-fhir",4252,"Y3Vyc29yOjgxOQ==","https://github.com/hapifhir/hapi-fhir",7349,"https://github.com/hapifhir/hapi-fhir/pull/4252","Consolidate all System Properties into a single class","OPEN","false",100,100,"hapifhir/hapi-fhir","master","refs/heads/","hapifhir/hapi-fhir","ks-20221104-system-properties","refs/heads/","2022-11-04","2022-11-04",NA,NA,"master",2,0,0,128,120,"nullCouldn't find the JAR built from Commit[repository=Repository[owner=hapifhir, name=hapi-fhir, remoteUrl=https://github.com/hapifhir/hapi-fhir.git, branch=master], sha=9a45576793a279ba1722853ab7c847745595b22e]Cannot invoke ""java.lang.CharSequence.toString()"" because ""replacement"" is nullCouldn't find the JAR built from Commit[repository=Repository[owner=hapifhir, name=hapi-fhir, remoteUrl=https://github.com/hapifhir/hapi-fhir.git, branch=master], sha=9a45576793a279ba1722853ab7c847745595b22e]","ks-20221104-system-properties",31,2822
"151","hazelcast","hazelcast",19859,"Y3Vyc29yOjI4Ng==","https://github.com/hazelcast/hazelcast",24809,"https://github.com/hazelcast/hazelcast/pull/19859","Send prejoin ops from joining to master","OPEN","false",10,10,"hazelcast/hazelcast","master","refs/heads/","sancar/hazelcast","prejoinFromJoiningMembers","refs/heads/","2021-10-27","2021-10-27",NA,NA,"master",3,0,0,10,100,"","prejoinFromJoiningMembers",1,1572
"152","hazelcast","hazelcast",21482,"Y3Vyc29yOjI4Ng==","https://github.com/hazelcast/hazelcast",24809,"https://github.com/hazelcast/hazelcast/pull/21482","When using InMemoryFormat.OBJECT Ability to mark data as immutable to remove seralisation cost on local operations","OPEN","true",31,31,"hazelcast/hazelcast","master","refs/heads/","shiv-sivaram/hazelcast","master","refs/heads/","2022-05-26","2022-05-26",NA,NA,"master",42,0,0,31,100,"","master",1,974
"153","hazelcast","hazelcast",21815,"Y3Vyc29yOjI4Ng==","https://github.com/hazelcast/hazelcast",24809,"https://github.com/hazelcast/hazelcast/pull/21815","Improve Compact performance in GenericRecordQueryReader API-1435","OPEN","false",7,7,"hazelcast/hazelcast","master","refs/heads/","srknzl/hazelcast","compact-getter","refs/heads/","2022-07-20","2022-07-20",NA,NA,"master",46,0,0,7,100,"","compact-getter",1,843
"154","hazelcast","hazelcast",22360,"Y3Vyc29yOjI4Ng==","https://github.com/hazelcast/hazelcast",24809,"https://github.com/hazelcast/hazelcast/pull/22360","Use Lazy deserialization for queries with nested compact & portable API-1553","OPEN","false",14,14,"hazelcast/hazelcast","master","refs/heads/","srknzl/hazelcast","use-lazy-deserialized-column-in-nested-sql","refs/heads/","2022-09-29","2022-09-29",NA,NA,"master",2,0,0,14,100,"","use-lazy-deserialized-column-in-nested-sql",2,1434
