cursor,owner,name,repoUrl,clients,prUrl,title,number,state,draft,files,javaFiles,baseRepo,baseRef,baseRefPrefix,headRepo,headRef,headRefPrefix,createdAt,publishedAt
Y3Vyc29yOjY1Mg==,apache,activemq,https://github.com/apache/activemq,86564,https://github.com/apache/activemq/pull/771,"[AMQ-5137] make networkConnector decreaseNetworkConsumerPriority=""true"" the default",771,OPEN,false,2,2,apache/activemq,main,refs/heads/,mattrpav/activemq,AMQ-5137,refs/heads/,2022-02-16,2022-02-16
Y3Vyc29yOjY1NA==,eclipse,eclipse-collections,https://github.com/eclipse/eclipse-collections,3163,https://github.com/eclipse/eclipse-collections/pull/1404,[11.2] Expose trimToSize() in HashBag implementations,1404,OPEN,false,11,5,eclipse/eclipse-collections,master,refs/heads/,victornoel/eclipse-collections,1392-hashbags-trimtosize-11-2,refs/heads/,2022-09-29,2022-09-29
Y3Vyc29yOjY1NA==,eclipse,eclipse-collections,https://github.com/eclipse/eclipse-collections,3163,https://github.com/eclipse/eclipse-collections/pull/1403,[11.2] Expose trimToSize in primitive maps and sets,1403,OPEN,false,8,2,eclipse/eclipse-collections,master,refs/heads/,victornoel/eclipse-collections,1402-expose-trim-to-size-in-primitive-map-set,refs/heads/,2022-09-29,2022-09-29
Y3Vyc29yOjY1NA==,eclipse,eclipse-collections,https://github.com/eclipse/eclipse-collections,3163,https://github.com/eclipse/eclipse-collections/pull/1401,Adding default override for Map.computeIfPresent - closes #1400,1401,OPEN,true,8,8,eclipse/eclipse-collections,master,refs/heads/,rzrobin213/eclipse-collections,master,refs/heads/,2022-09-28,2022-09-28
Y3Vyc29yOjY1Nw==,konsoletyper,teavm,https://github.com/konsoletyper/teavm,1020,https://github.com/konsoletyper/teavm/pull/637,Add ExecutionException to standard library.,637,OPEN,false,1,1,konsoletyper/teavm,master,refs/heads/,colorizenl/teavm,patch-2,refs/heads/,2022-11-08,2022-11-08
Y3Vyc29yOjY1Nw==,konsoletyper,teavm,https://github.com/konsoletyper/teavm,1020,https://github.com/konsoletyper/teavm/pull/610,Draft of WASI support,610,OPEN,false,46,25,konsoletyper/teavm,master,refs/heads/,dicej/teavm,wasi,refs/heads/,2022-08-06,2022-08-06
Y3Vyc29yOjY2NQ==,qos-ch,slf4j,https://github.com/qos-ch/slf4j,1374859,https://github.com/qos-ch/slf4j/pull/304,[SLF4J-548] Fix ServiceLoader usage in servlet environment,304,OPEN,false,4,2,qos-ch/slf4j,master,refs/heads/,ppkarwasz/slf4j,service-loader,refs/heads/,2022-09-02,2022-09-02
Y3Vyc29yOjY2NQ==,qos-ch,slf4j,https://github.com/qos-ch/slf4j,1374859,https://github.com/qos-ch/slf4j/pull/271,SLF4J-528 Use stackwalker to infer calling class,271,OPEN,false,1,1,qos-ch/slf4j,master,refs/heads/,suchintan/slf4j,suchintan.SLF4J-528-add-stackwalker,refs/heads/,2021-12-16,2021-12-16
Y3Vyc29yOjY2NQ==,qos-ch,slf4j,https://github.com/qos-ch/slf4j,1374859,https://github.com/qos-ch/slf4j/pull/257,SLF4J-509: Append log records to the end of the log file,257,OPEN,false,3,3,qos-ch/slf4j,master,refs/heads/,ParanoidUser/slf4j,slfj4-509,refs/heads/,2021-02-15,2021-02-15
Y3Vyc29yOjcyNQ==,spring-cloud,spring-cloud-config,https://github.com/spring-cloud/spring-cloud-config,197360,https://github.com/spring-cloud/spring-cloud-config/pull/2188,Fix getLocations that was ignoring failOnCompositeError flag,2188,OPEN,false,3,3,spring-cloud/spring-cloud-config,main,refs/heads/,sergioasantiago/spring-cloud-config,sergioasantiago/fix_get_locations_failonerror,refs/heads/,2022-11-11,2022-11-11
Y3Vyc29yOjcyNQ==,spring-cloud,spring-cloud-config,https://github.com/spring-cloud/spring-cloud-config,197360,https://github.com/spring-cloud/spring-cloud-config/pull/2176,Add default-label property to Jdbc Repository,2176,OPEN,false,2,2,spring-cloud/spring-cloud-config,3.1.x,refs/heads/,woshikid/spring-cloud-config,fix-gh-2165,refs/heads/,2022-10-08,2022-10-08
Y3Vyc29yOjcyNQ==,spring-cloud,spring-cloud-config,https://github.com/spring-cloud/spring-cloud-config,197360,https://github.com/spring-cloud/spring-cloud-config/pull/2140,Replace unit tests with Localstack for AWS integrations,2140,OPEN,false,5,4,spring-cloud/spring-cloud-config,main,refs/heads/,MatejNedic/spring-cloud-config-real,introduce-localstack,refs/heads/,2022-08-26,2022-08-26
Y3Vyc29yOjcyNQ==,spring-cloud,spring-cloud-config,https://github.com/spring-cloud/spring-cloud-config,197360,https://github.com/spring-cloud/spring-cloud-config/pull/2134,Support for escape sequence in keys at EnvironmentController. Fixes gh-1595,2134,OPEN,false,2,2,spring-cloud/spring-cloud-config,main,refs/heads/,Kornelos/spring-cloud-config,escape_map,refs/heads/,2022-08-17,2022-08-17
Y3Vyc29yOjcyNQ==,spring-cloud,spring-cloud-config,https://github.com/spring-cloud/spring-cloud-config,197360,https://github.com/spring-cloud/spring-cloud-config/pull/1977,Let config client fail before bean creation,1977,OPEN,false,3,3,spring-cloud/spring-cloud-config,main,refs/heads/,hpoettker/spring-cloud-config,fail-fast,refs/heads/,2021-10-10,2021-10-10
Y3Vyc29yOjc1MQ==,apache,parquet-mr,https://github.com/apache/parquet-mr,8002,https://github.com/apache/parquet-mr/pull/1010,PARQUET-2213: add InputFile.newStream with a read range,1010,OPEN,false,1,1,apache/parquet-mr,master,refs/heads/,sunchao/parquet-mr,PARQUET-2213,refs/heads/,2022-11-10,2022-11-10
Y3Vyc29yOjc1MQ==,apache,parquet-mr,https://github.com/apache/parquet-mr,8002,https://github.com/apache/parquet-mr/pull/1009,PARQUET-2208: Add details to nested column encryption config doc and exception text,1009,OPEN,false,2,1,apache/parquet-mr,master,refs/heads/,ggershinsky/parquet-mr,nested-encr-info,refs/heads/,2022-11-10,2022-11-10
Y3Vyc29yOjc1MQ==,apache,parquet-mr,https://github.com/apache/parquet-mr,8002,https://github.com/apache/parquet-mr/pull/1008,PARQUET-2212: Add ByteBuffer api for decryptors to allow direct memory to be decrypted,1008,OPEN,false,14,11,apache/parquet-mr,master,refs/heads/,parthchandra/incubator-parquet-mr,directDecrypt-PR,refs/heads/,2022-11-09,2022-11-09
Y3Vyc29yOjc1MQ==,apache,parquet-mr,https://github.com/apache/parquet-mr,8002,https://github.com/apache/parquet-mr/pull/1006,PARQUET-2190 byte array has better performance than ByteBuffer,1006,OPEN,false,1,1,apache/parquet-mr,master,refs/heads/,jiangjiguang/parquet-mr,PARQUET-2190,refs/heads/,2022-10-25,2022-10-25
Y3Vyc29yOjc1MQ==,apache,parquet-mr,https://github.com/apache/parquet-mr,8002,https://github.com/apache/parquet-mr/pull/999,"[DRAFT] PR to show Vectored IO integration, compilation fails now.",999,OPEN,false,6,4,apache/parquet-mr,master,refs/heads/,mukund-thakur/parquet-mr,PARQUET-2171-vec-io,refs/heads/,2022-09-26,2022-09-26
Y3Vyc29yOjc1MQ==,apache,parquet-mr,https://github.com/apache/parquet-mr,8002,https://github.com/apache/parquet-mr/pull/960,Performance optimization: Move all LittleEndianDataInputStream functionality into ByteBufferInputStream,960,OPEN,false,6,6,apache/parquet-mr,master,refs/heads/,theosib-amazon/parquet-mr,ByteBufferInputStream,refs/heads/,2022-04-25,2022-04-25
Y3Vyc29yOjc1MQ==,apache,parquet-mr,https://github.com/apache/parquet-mr,8002,https://github.com/apache/parquet-mr/pull/959,PARQUET-2126: Make cached (de)compressors thread-safe,959,OPEN,false,2,2,apache/parquet-mr,master,refs/heads/,theosib-amazon/parquet-mr,PARQUET-2126,refs/heads/,2022-04-21,2022-04-21
Y3Vyc29yOjc1MQ==,apache,parquet-mr,https://github.com/apache/parquet-mr,8002,https://github.com/apache/parquet-mr/pull/957,PARQUET-2069: Allow list and array record types to be compatible.,957,OPEN,false,3,2,apache/parquet-mr,master,refs/heads/,theosib-amazon/parquet-mr,PARQUET-2069,refs/heads/,2022-04-14,2022-04-14
Y3Vyc29yOjc1MQ==,apache,parquet-mr,https://github.com/apache/parquet-mr,8002,https://github.com/apache/parquet-mr/pull/900,PARQUET-2042: Add support for unwrapping common Protobuf wrappers and…,900,OPEN,false,8,6,apache/parquet-mr,master,refs/heads/,mwong38/parquet-mr,PARQUET-2042,refs/heads/,2021-05-03,2021-05-03
Y3Vyc29yOjc1OA==,apache,drill,https://github.com/apache/drill,277,https://github.com/apache/drill/pull/2702,DRILL-8353: Format plugin for Delta Lake,2702,OPEN,false,46,22,apache/drill,master,refs/heads/,vvysotskyi/drill,DRILL-8353,refs/heads/,2022-11-08,2022-11-08
Y3Vyc29yOjc1OA==,apache,drill,https://github.com/apache/drill,277,https://github.com/apache/drill/pull/2692,[BACKPORT-TO-STABLE] Bugfix Release 1.20.3 Phase 2,2692,OPEN,true,22,14,apache/drill,1.2,refs/heads/,kingswanwho/drill,1.20.3-backport-bugfix-release-phase-2,refs/heads/,2022-10-23,2022-10-23
Y3Vyc29yOjc1OA==,apache,drill,https://github.com/apache/drill,277,https://github.com/apache/drill/pull/2689,DRILL-8340: Add Additional Date Manipulation Functions,2689,OPEN,true,12,11,apache/drill,master,refs/heads/,cgivre/drill,date_udfs,refs/heads/,2022-10-20,2022-10-20
Y3Vyc29yOjc1OA==,apache,drill,https://github.com/apache/drill,277,https://github.com/apache/drill/pull/2599,DRILL-4232 Support for EXCEPT and INTERSECT set operator,2599,OPEN,true,28,27,apache/drill,master,refs/heads/,Leon-WTF/drill,set_operation,refs/heads/,2022-07-17,2022-07-17
Y3Vyc29yOjc1OA==,apache,drill,https://github.com/apache/drill,277,https://github.com/apache/drill/pull/2515,DRILL-8188: Convert HDF5 format to EVF2,2515,OPEN,true,8,7,apache/drill,master,refs/heads/,luocooong/drill,DRILL-8188,refs/heads/,2022-04-04,2022-04-04
Y3Vyc29yOjc2Nw==,jdbi,jdbi,https://github.com/jdbi/jdbi,3846,https://github.com/jdbi/jdbi/pull/2183,Docs,2183,OPEN,false,4,2,jdbi/jdbi,master,refs/heads/,hgschmie/jdbi,docs,refs/heads/,2022-11-13,2022-11-13
Y3Vyc29yOjc2Nw==,jdbi,jdbi,https://github.com/jdbi/jdbi,3846,https://github.com/jdbi/jdbi/pull/2143,Tighten Checkstyle ruleset,2143,OPEN,false,33,32,jdbi/jdbi,master,refs/heads/,sman-81/jdbi,sman-81-tighten-checkstyle,refs/heads/,2022-10-18,2022-10-18
Y3Vyc29yOjc3OA==,googleapis,google-cloud-java,https://github.com/googleapis/google-cloud-java,913,https://github.com/googleapis/google-cloud-java/pull/8766,"feat: [dlp] ExcludeByHotword added as an ExclusionRule type, NEW_ZEALAND added as a LocationCategory value",8766,OPEN,false,21,17,googleapis/google-cloud-java,main,refs/heads/,googleapis/google-cloud-java,owl-bot-copy-java-dlp,refs/heads/,2022-11-10,2022-11-10
Y3Vyc29yOjc3OA==,googleapis,google-cloud-java,https://github.com/googleapis/google-cloud-java,913,https://github.com/googleapis/google-cloud-java/pull/8763,feat: addressvalidation new module for addressvalidation,8763,OPEN,false,66,47,googleapis/google-cloud-java,main,refs/heads/,googleapis/google-cloud-java,new_module_java-addressvalidation-2,refs/heads/,2022-11-10,2022-11-10
Y3Vyc29yOjc3OA==,googleapis,google-cloud-java,https://github.com/googleapis/google-cloud-java,913,https://github.com/googleapis/google-cloud-java/pull/8762,feat: [file] new APIs added to reflect updates to the filestore service,8762,OPEN,false,100,96,googleapis/google-cloud-java,main,refs/heads/,googleapis/google-cloud-java,owl-bot-copy-java-filestore,refs/heads/,2022-11-10,2022-11-10
Y3Vyc29yOjc3OA==,googleapis,google-cloud-java,https://github.com/googleapis/google-cloud-java,913,https://github.com/googleapis/google-cloud-java/pull/8749,"feat: [accesscontextmanager] added AccessPolicy.scopes, EgressTo.external_resources, and IAM methods",8749,OPEN,false,25,19,googleapis/google-cloud-java,main,refs/heads/,googleapis/google-cloud-java,owl-bot-copy-java-accesscontextmanager,refs/heads/,2022-11-08,2022-11-08
Y3Vyc29yOjc3OA==,googleapis,google-cloud-java,https://github.com/googleapis/google-cloud-java,913,https://github.com/googleapis/google-cloud-java/pull/8731,feat: [eventarc] Add CMEK support to Eventarc client library,8731,OPEN,false,73,64,googleapis/google-cloud-java,main,refs/heads/,googleapis/google-cloud-java,owl-bot-copy-java-eventarc,refs/heads/,2022-11-04,2022-11-04
Y3Vyc29yOjc3OQ==,gchq,Gaffer,https://github.com/gchq/Gaffer,212,https://github.com/gchq/Gaffer/pull/2818,Gh 1834: federated store multiple visibility proprties,2818,OPEN,false,4,4,gchq/Gaffer,v2-alpha,refs/heads/,gchq/Gaffer,gh-1834-federate-multiple-visibility,refs/heads/,2022-11-11,2022-11-11
Y3Vyc29yOjc3OQ==,gchq,Gaffer,https://github.com/gchq/Gaffer,212,https://github.com/gchq/Gaffer/pull/2817,Gh 2816 federated store remove todos,2817,OPEN,false,29,29,gchq/Gaffer,v2-alpha,refs/heads/,gchq/Gaffer,gh-2816-FederatedStore-remove-todos,refs/heads/,2022-11-11,2022-11-11
Y3Vyc29yOjc3OQ==,gchq,Gaffer,https://github.com/gchq/Gaffer,212,https://github.com/gchq/Gaffer/pull/2810,gh-2809 federatedstore fix incorrect test refracting,2810,OPEN,false,3,3,gchq/Gaffer,v2-alpha,refs/heads/,gchq/Gaffer,gh-2809-federatedstore-fix-incorrect-test-refracting,refs/heads/,2022-11-10,2022-11-10
Y3Vyc29yOjc3OQ==,gchq,Gaffer,https://github.com/gchq/Gaffer,212,https://github.com/gchq/Gaffer/pull/2808,Gh-2773: Tests to document deprecated graphId behaviour,2808,OPEN,false,2,2,gchq/Gaffer,v2-alpha,refs/heads/,gchq/Gaffer,gh-2773-add-graphId-tests,refs/heads/,2022-11-08,2022-11-08
Y3Vyc29yOjc3OQ==,gchq,Gaffer,https://github.com/gchq/Gaffer,212,https://github.com/gchq/Gaffer/pull/2800,Gh-2749: Hllp is not aggregated properly with TSV,2800,OPEN,true,7,7,gchq/Gaffer,v2-alpha,refs/heads/,gchq/Gaffer,gh-2749-hllp-is-not-aggregated-properly-with-tsv,refs/heads/,2022-10-31,2022-10-31
Y3Vyc29yOjc3OQ==,gchq,Gaffer,https://github.com/gchq/Gaffer,212,https://github.com/gchq/Gaffer/pull/2795,Gh 2724 import export it,2795,OPEN,true,39,26,gchq/Gaffer,v2-alpha,refs/heads/,gchq/Gaffer,gh-2724-ImportExportIT,refs/heads/,2022-10-27,2022-10-27
Y3Vyc29yOjc3OQ==,gchq,Gaffer,https://github.com/gchq/Gaffer,212,https://github.com/gchq/Gaffer/pull/2778,"gh-2723 Split ImportCsv into two parts, refactor CsvElementGenerator",2778,OPEN,true,32,20,gchq/Gaffer,v2-alpha,refs/heads/,gchq/Gaffer,gh-2725-RefactorImportCsv,refs/heads/,2022-10-18,2022-10-18
Y3Vyc29yOjc3OQ==,gchq,Gaffer,https://github.com/gchq/Gaffer,212,https://github.com/gchq/Gaffer/pull/2486,gh-2483: Added StringSerialiser changes and amended tests,2486,OPEN,true,11,11,gchq/Gaffer,develop,refs/heads/,gchq/Gaffer,gh-2483-serialise-null-strings,refs/heads/,2021-08-13,2021-08-13
Y3Vyc29yOjc4NA==,apache,bookkeeper,https://github.com/apache/bookkeeper,2101,https://github.com/apache/bookkeeper/pull/3631,Add small files check in garbage collection,3631,OPEN,false,4,3,apache/bookkeeper,master,refs/heads/,hangc0276/bookkeeper,chenhang/enhence_gc_small_files,refs/heads/,2022-11-10,2022-11-10
Y3Vyc29yOjc4NA==,apache,bookkeeper,https://github.com/apache/bookkeeper,2101,https://github.com/apache/bookkeeper/pull/3630,Add Http-service to check bookie sanity state,3630,OPEN,false,6,5,apache/bookkeeper,master,refs/heads/,rdhabalia/bookkeeper,sanity_http,refs/heads/,2022-11-10,2022-11-10
Y3Vyc29yOjc4NA==,apache,bookkeeper,https://github.com/apache/bookkeeper,2101,https://github.com/apache/bookkeeper/pull/3628,Use READ_ENTRY_SCHEDULING_DELAY to stable stickyReadsWithFailures,3628,OPEN,false,1,1,apache/bookkeeper,master,refs/heads/,wenbingshen/bookkeeper,wenbing/fixStickyReadsWithFailuresTest,refs/heads/,2022-11-09,2022-11-09
Y3Vyc29yOjc4NA==,apache,bookkeeper,https://github.com/apache/bookkeeper,2101,https://github.com/apache/bookkeeper/pull/3627,fix Flaky-test: testWriteLac,3627,OPEN,false,1,1,apache/bookkeeper,master,refs/heads/,wenbingshen/bookkeeper,wenbing/fix_testWriteLac,refs/heads/,2022-11-09,2022-11-09
Y3Vyc29yOjc4NA==,apache,bookkeeper,https://github.com/apache/bookkeeper,2101,https://github.com/apache/bookkeeper/pull/3621,Apply recycle logic during add entry creation but ledger close to LedgerHandleAdv,3621,OPEN,false,1,1,apache/bookkeeper,master,refs/heads/,zhaohaidao/bookkeeper,hotfix/apply-recycle-logic-to-ledger-handle-adv,refs/heads/,2022-11-07,2022-11-07
Y3Vyc29yOjc4NA==,apache,bookkeeper,https://github.com/apache/bookkeeper,2101,https://github.com/apache/bookkeeper/pull/3620,Fix NPE issue during recovery add,3620,OPEN,false,5,5,apache/bookkeeper,master,refs/heads/,zhaohaidao/bookkeeper,hotfix/npe-issue-during-recovery-add,refs/heads/,2022-11-07,2022-11-07
Y3Vyc29yOjc4NA==,apache,bookkeeper,https://github.com/apache/bookkeeper,2101,https://github.com/apache/bookkeeper/pull/3615,[branch-4.14] sync pr#3317 Fix maven javadoc generate,3615,OPEN,false,10,3,apache/bookkeeper,branch-4.14,refs/heads/,xiang092689/bookkeeper,branch-4.14,refs/heads/,2022-11-06,2022-11-06
Y3Vyc29yOjc4NA==,apache,bookkeeper,https://github.com/apache/bookkeeper,2101,https://github.com/apache/bookkeeper/pull/3612,[branch-4.15] Fix the problem that the abnormal file causes the bookie GC fail,3612,OPEN,false,1,1,apache/bookkeeper,branch-4.15,refs/heads/,1559924775/bookkeeper,fix_gc,refs/heads/,2022-11-05,2022-11-05
Y3Vyc29yOjc4NA==,apache,bookkeeper,https://github.com/apache/bookkeeper,2101,https://github.com/apache/bookkeeper/pull/3611,[branch-4.14] Fix the problem that the abnormal file causes the bookie GC fail,3611,OPEN,false,1,1,apache/bookkeeper,branch-4.14,refs/heads/,1559924775/bookkeeper,gc_fix,refs/heads/,2022-11-05,2022-11-05
Y3Vyc29yOjc4NA==,apache,bookkeeper,https://github.com/apache/bookkeeper,2101,https://github.com/apache/bookkeeper/pull/3605,Fix the concurrency problem of the compaction process and the regular…,3605,OPEN,false,1,1,apache/bookkeeper,master,refs/heads/,1559924775/bookkeeper,dev,refs/heads/,2022-11-04,2022-11-04
Y3Vyc29yOjc4NA==,apache,bookkeeper,https://github.com/apache/bookkeeper,2101,https://github.com/apache/bookkeeper/pull/3603,BookieImpl remove wait until journal quits,3603,OPEN,false,2,2,apache/bookkeeper,master,refs/heads/,wenbingshen/bookkeeper,wenbing/removeJouranlJoin,refs/heads/,2022-11-04,2022-11-04
Y3Vyc29yOjc4NA==,apache,bookkeeper,https://github.com/apache/bookkeeper,2101,https://github.com/apache/bookkeeper/pull/3600,waitTimeoutOnResponseBackpressureMs should be gt 0,3600,OPEN,false,2,2,apache/bookkeeper,master,refs/heads/,gaozhangmin/bookkeeper,throttle-1,refs/heads/,2022-11-02,2022-11-02
Y3Vyc29yOjc4NA==,apache,bookkeeper,https://github.com/apache/bookkeeper,2101,https://github.com/apache/bookkeeper/pull/3599,Add a judgement of waitTimeoutOnResponseBackpressureMs when throttling read response,3599,OPEN,false,1,1,apache/bookkeeper,master,refs/heads/,gaozhangmin/bookkeeper,throttle,refs/heads/,2022-11-02,2022-11-02
Y3Vyc29yOjc4NA==,apache,bookkeeper,https://github.com/apache/bookkeeper,2101,https://github.com/apache/bookkeeper/pull/3585,Monitor timeout tasks in executor,3585,OPEN,false,3,3,apache/bookkeeper,master,refs/heads/,gaozhangmin/bookkeeper,timeout-tasks-metrics,refs/heads/,2022-10-28,2022-10-28
Y3Vyc29yOjc4NA==,apache,bookkeeper,https://github.com/apache/bookkeeper,2101,https://github.com/apache/bookkeeper/pull/3565,Do not call forceWrite if syncData is disabled during Journal Creation,3565,OPEN,false,1,1,apache/bookkeeper,master,refs/heads/,zhaohaidao/bookkeeper,master,refs/heads/,2022-10-21,2022-10-21
Y3Vyc29yOjc4NA==,apache,bookkeeper,https://github.com/apache/bookkeeper,2101,https://github.com/apache/bookkeeper/pull/3554,"In avoid to call zk frequently, using watcher to watch the change",3554,OPEN,false,5,5,apache/bookkeeper,master,refs/heads/,gaozhangmin/bookkeeper,watcher-isLedgerReplicationEnabled,refs/heads/,2022-10-19,2022-10-19
Y3Vyc29yOjc4NA==,apache,bookkeeper,https://github.com/apache/bookkeeper,2101,https://github.com/apache/bookkeeper/pull/3551,Issue 3550: Fix flaky tests in AuditorReplicasCheckTest,3551,OPEN,false,1,1,apache/bookkeeper,master,refs/heads/,aditya-kumbhar/bookkeeper,master,refs/heads/,2022-10-18,2022-10-18
Y3Vyc29yOjc4NA==,apache,bookkeeper,https://github.com/apache/bookkeeper,2101,https://github.com/apache/bookkeeper/pull/3547,Adapt thread number automatically,3547,OPEN,false,3,3,apache/bookkeeper,master,refs/heads/,wolfstudy/bookkeeper,xiaolong/adapt-thread-number,refs/heads/,2022-10-18,2022-10-18
Y3Vyc29yOjc4NA==,apache,bookkeeper,https://github.com/apache/bookkeeper,2101,https://github.com/apache/bookkeeper/pull/3543,Fix max upper bound for last bucket of timer stats,3543,OPEN,false,2,2,apache/bookkeeper,master,refs/heads/,Ghatage/bookkeeper,fix99percTimerStats,refs/heads/,2022-10-17,2022-10-17
Y3Vyc29yOjc4NA==,apache,bookkeeper,https://github.com/apache/bookkeeper,2101,https://github.com/apache/bookkeeper/pull/3541,Auditor publishSuspectedLedgersAsync supports throttle,3541,OPEN,false,1,1,apache/bookkeeper,master,refs/heads/,gaozhangmin/bookkeeper,publishSuspectedLedgersAsync-support-throttle,refs/heads/,2022-10-17,2022-10-17
Y3Vyc29yOjc4NA==,apache,bookkeeper,https://github.com/apache/bookkeeper,2101,https://github.com/apache/bookkeeper/pull/3495,Add RegistrationSessionExpiredPolicy for session expired event,3495,OPEN,false,6,4,apache/bookkeeper,master,refs/heads/,wenbingshen/bookkeeper,sessionExpiredPolicy,refs/heads/,2022-09-20,2022-09-20
Y3Vyc29yOjc4NA==,apache,bookkeeper,https://github.com/apache/bookkeeper,2101,https://github.com/apache/bookkeeper/pull/3457,BP-56: Support data migration,3457,OPEN,false,17,17,apache/bookkeeper,master,refs/heads/,lordcheng10/bookkeeper,data_migration_without_stop_bookie,refs/heads/,2022-08-26,2022-08-26
Y3Vyc29yOjc4NA==,apache,bookkeeper,https://github.com/apache/bookkeeper,2101,https://github.com/apache/bookkeeper/pull/3437,Issue #2220: support skip invalid record in recovery,3437,OPEN,false,6,6,apache/bookkeeper,master,refs/heads/,leizhiyuan/bookkeeper,fix/issue_2220,refs/heads/,2022-08-01,2022-08-01
Y3Vyc29yOjc4NA==,apache,bookkeeper,https://github.com/apache/bookkeeper,2101,https://github.com/apache/bookkeeper/pull/3365,Fix race condition.,3365,OPEN,false,2,2,apache/bookkeeper,master,refs/heads/,horizonzy/bookkeeper,fix-3362,refs/heads/,2022-06-26,2022-06-26
Y3Vyc29yOjc4NA==,apache,bookkeeper,https://github.com/apache/bookkeeper,2101,https://github.com/apache/bookkeeper/pull/3353,Fix checkpointComplete invoked twice in SyncThread,3353,OPEN,false,30,30,apache/bookkeeper,master,refs/heads/,gaozhangmin/bookkeeper,checkpointComplete-duplicate,refs/heads/,2022-06-23,2022-06-23
Y3Vyc29yOjc4NA==,apache,bookkeeper,https://github.com/apache/bookkeeper,2101,https://github.com/apache/bookkeeper/pull/3339,[improve] decommissionBookie waiting for ledgers to be replicated back off policy,3339,OPEN,false,4,4,apache/bookkeeper,master,refs/heads/,Nicklee007/bookkeeper,improve-decommission-bookie,refs/heads/,2022-06-16,2022-06-16
Y3Vyc29yOjc4NA==,apache,bookkeeper,https://github.com/apache/bookkeeper,2101,https://github.com/apache/bookkeeper/pull/3329,Fix data lost when configured multiple ledger directories,3329,OPEN,false,19,19,apache/bookkeeper,master,refs/heads/,hangc0276/bookkeeper,chenhang/fix_lost_data_on_multiple_ledgers,refs/heads/,2022-06-12,2022-06-12
Y3Vyc29yOjc4NA==,apache,bookkeeper,https://github.com/apache/bookkeeper,2101,https://github.com/apache/bookkeeper/pull/3260,Optimize write cache: supports configuring multiple caches,3260,OPEN,false,6,6,apache/bookkeeper,master,refs/heads/,lordcheng10/bookkeeper,cache_blocks,refs/heads/,2022-05-05,2022-05-05
Y3Vyc29yOjc4NA==,apache,bookkeeper,https://github.com/apache/bookkeeper,2101,https://github.com/apache/bookkeeper/pull/3248,Support set local region for RegionAwareEnsemblePlacementPolicy,3248,OPEN,false,2,2,apache/bookkeeper,master,refs/heads/,wangjialing218/bookkeeper,branche-wjl,refs/heads/,2022-04-26,2022-04-26
Y3Vyc29yOjc4NA==,apache,bookkeeper,https://github.com/apache/bookkeeper,2101,https://github.com/apache/bookkeeper/pull/3192,Fix compaction throttle imprecise,3192,OPEN,false,5,5,apache/bookkeeper,master,refs/heads/,hangc0276/bookkeeper,chenhang/fix_compaction_throttle_bug,refs/heads/,2022-04-08,2022-04-08
Y3Vyc29yOjc4NA==,apache,bookkeeper,https://github.com/apache/bookkeeper,2101,https://github.com/apache/bookkeeper/pull/3158,support ipv6 address validation,3158,OPEN,false,2,2,apache/bookkeeper,master,refs/heads/,wangjialing218/bookkeeper,branch-ipv6,refs/heads/,2022-03-30,2022-03-30
Y3Vyc29yOjc4NA==,apache,bookkeeper,https://github.com/apache/bookkeeper,2101,https://github.com/apache/bookkeeper/pull/3139,Add memory limiter for the add entry request to avoid OOM,3139,OPEN,false,11,11,apache/bookkeeper,master,refs/heads/,zymap/bookkeeper,client-memory-limit,refs/heads/,2022-03-25,2022-03-25
Y3Vyc29yOjc4NA==,apache,bookkeeper,https://github.com/apache/bookkeeper,2101,https://github.com/apache/bookkeeper/pull/3111,BP-49: Support read ahead async,3111,OPEN,false,4,4,apache/bookkeeper,master,refs/heads/,wuzhanpeng/bookkeeper,bp49_read_ahead_async,refs/heads/,2022-03-15,2022-03-15
Y3Vyc29yOjc4NA==,apache,bookkeeper,https://github.com/apache/bookkeeper,2101,https://github.com/apache/bookkeeper/pull/3067,Recover only those entries which as supposed to be on dead bookie,3067,OPEN,false,2,2,apache/bookkeeper,master,refs/heads/,pkumar-singh/bookkeeper,fast_auto_recovery,refs/heads/,2022-02-19,2022-02-19
Y3Vyc29yOjc4NA==,apache,bookkeeper,https://github.com/apache/bookkeeper,2101,https://github.com/apache/bookkeeper/pull/2983,fix bug : update lastLogMark after journal file forceWrite,2983,OPEN,false,1,1,apache/bookkeeper,master,refs/heads/,lordcheng10/bookkeeper,update_lastLogMark_after_journal_sync,refs/heads/,2022-01-11,2022-01-11
Y3Vyc29yOjc4NA==,apache,bookkeeper,https://github.com/apache/bookkeeper,2101,https://github.com/apache/bookkeeper/pull/2886,Add entry logger scanner stats,2886,OPEN,false,2,2,apache/bookkeeper,master,refs/heads/,wuzhanpeng/bookkeeper,feature_add_entry_logger_scanner_stats,refs/heads/,2021-11-09,2021-11-09
Y3Vyc29yOjc5MA==,ta4j,ta4j,https://github.com/ta4j/ta4j,336,https://github.com/ta4j/ta4j/pull/915,Num: correct javadoc,915,OPEN,false,2,2,ta4j/ta4j,develop,refs/heads/,nimo23/ta4j,patch-1,refs/heads/,2022-11-05,2022-11-05
