owner,name,stars,package,clients,mergedPrs,maven,gradle
Blazebit,blaze-persistence,403,com.blazebit:blaze-persistence-examples-showcase-base,1,300,true,false
Blazebit,blaze-persistence,403,com.blazebit:blaze-persistence-integration-hibernate-4.3,1,300,true,false
Blazebit,blaze-persistence,403,com.blazebit:blaze-persistence-integration-entity-view-spring,19,300,true,false
Blazebit,blaze-persistence,403,com.blazebit:blaze-persistence-integration-graphql-jakarta,1,300,true,false
Blazebit,blaze-persistence,403,com.blazebit:blaze-persistence-integration-hibernate-4.2,1,300,true,false
Blazebit,blaze-persistence,403,com.blazebit:blaze-persistence-entity-view-api,45,300,true,false
Blazebit,blaze-persistence,403,com.blazebit:blaze-persistence-examples-showcase,0,300,true,false
Blazebit,blaze-persistence,403,com.blazebit:blaze-persistence-integration-jaxrs-jackson,1,300,true,false
Blazebit,blaze-persistence,403,com.blazebit:blaze-persistence-integration-deltaspike-data-rest-api,3,300,true,false
Blazebit,blaze-persistence,403,com.blazebit:blaze-persistence-core,0,300,true,false
Blazebit,blaze-persistence,403,com.blazebit:blaze-persistence-entity-view-impl-jar,0,300,true,false
Blazebit,blaze-persistence,403,com.blazebit:blaze-persistence-integration-hibernate-base,1,300,true,false
Blazebit,blaze-persistence,403,com.blazebit:blaze-persistence-integration-jackson,9,300,true,false
Blazebit,blaze-persistence,403,com.blazebit:blaze-persistence-checkstyle-rules,0,300,true,false
Blazebit,blaze-persistence,403,com.blazebit:blaze-persistence-integration-eclipselink,9,300,true,false
Blazebit,blaze-persistence,403,com.blazebit:blaze-persistence-examples-spring-data-webflux,0,300,true,false
Blazebit,blaze-persistence,403,com.blazebit:blaze-persistence-integration-deltaspike-data,0,300,true,false
Blazebit,blaze-persistence,403,com.blazebit:blaze-persistence-integration-hibernate-5.6-jakarta,0,300,true,false
Blazebit,blaze-persistence,403,com.blazebit:blaze-persistence-core-impl-jakarta,1,300,true,false
Blazebit,blaze-persistence,403,com.blazebit:blaze-persistence-examples-quarkus-testsuite-base,6,300,true,false
Blazebit,blaze-persistence,403,com.blazebit:blaze-persistence-archetype-spring-data-sample,0,300,true,false
Blazebit,blaze-persistence,403,com.blazebit:blaze-persistence-examples-spring-data-dgs,0,300,true,false
Blazebit,blaze-persistence,403,com.blazebit:blaze-persistence-entity-view-processor-jakarta,0,300,true,false
Blazebit,blaze-persistence,403,com.blazebit:blaze-persistence-examples-showcase-runner-cdi,0,300,true,false
Blazebit,blaze-persistence,403,com.blazebit:blaze-persistence-examples-quarkus,0,300,true,false
Blazebit,blaze-persistence,403,com.blazebit:blaze-persistence-integration-deltaspike-data-rest,0,300,true,false
Blazebit,blaze-persistence,403,com.blazebit:blaze-persistence-archetype-spring-boot-sample,1,300,true,false
Blazebit,blaze-persistence,403,com.blazebit:blaze-persistence-examples-spring-data-webmvc,0,300,true,false
Blazebit,blaze-persistence,403,com.blazebit:blaze-persistence-entity-view-impl,44,300,true,false
Blazebit,blaze-persistence,403,com.blazebit:blaze-persistence-examples-deltaspike-data-rest,0,300,true,false
Blazebit,blaze-persistence,403,com.blazebit:blaze-persistence-integration-deltaspike-data-base,0,300,true,false
Blazebit,blaze-persistence,403,com.blazebit:blaze-persistence-integration-deltaspike-data-testsuite,0,300,true,false
Blazebit,blaze-persistence,403,com.blazebit:blaze-persistence-examples-quarkus-testsuite,0,300,true,false
Blazebit,blaze-persistence,403,com.blazebit:blaze-persistence-integration-jaxrs,8,300,true,false
Blazebit,blaze-persistence,403,com.blazebit:blaze-persistence-entity-view-impl-jakarta,0,300,true,false
Blazebit,blaze-persistence,403,com.blazebit:blaze-persistence-examples-quarkus-testsuite-native-postgresql,0,300,true,false
Blazebit,blaze-persistence,403,com.blazebit:blaze-persistence-integration-graphql-spqr-jakarta,1,300,true,false
Blazebit,blaze-persistence,403,com.blazebit:blaze-persistence-core-api-jar,0,300,true,false
Blazebit,blaze-persistence,403,com.blazebit:blaze-persistence-entity-view-api-jakarta,0,300,true,false
Blazebit,blaze-persistence,403,com.blazebit:blaze-persistence-examples-spring-hateoas,0,300,true,false
Blazebit,blaze-persistence,403,com.blazebit:blaze-persistence-archetype-core-sample,0,300,true,false
Blazebit,blaze-persistence,403,com.blazebit:blaze-persistence-integration-hibernate-base-jakarta,0,300,true,false
Blazebit,blaze-persistence,403,com.blazebit:blaze-persistence-entity-view-testsuite,1,300,true,false
Blazebit,blaze-persistence,403,com.blazebit:blaze-persistence-integration-deltaspike-data-impl-1.7,3,300,true,false
Blazebit,blaze-persistence,403,com.blazebit:blaze-persistence-integration-deltaspike-data-impl-1.8,9,300,true,false
Blazebit,blaze-persistence,403,com.blazebit:blaze-persistence-examples-microprofile-graphql,0,300,true,false
Blazebit,blaze-persistence,403,com.blazebit:blaze-persistence-integration-datanucleus,1,300,true,false
Blazebit,blaze-persistence,403,com.blazebit:blaze-persistence-examples-showcase-spi,1,300,true,false
micronaut-projects,micronaut-data,399,total,0,607,false,true
twilio,twilio-java,402,total,5818,348,true,false
twilio,twilio-java,402,com.twilio.sdk:twilio-java-sdk,1019,348,true,false
twilio,twilio-java,402,com.twilio.sdk:twilio,4799,348,true,false
randoop,randoop,399,total,0,649,false,true
linkedin,LiTr,398,total,0,100,false,true
java-operator-sdk,java-operator-sdk,398,total,62,659,true,false
java-operator-sdk,java-operator-sdk,398,io.javaoperatorsdk:operator-framework-smoke-test-samples-pure-java,0,659,true,false
java-operator-sdk,java-operator-sdk,398,github.com/java-operator-sdk/java-operator-sdk,0,659,true,false
java-operator-sdk,java-operator-sdk,398,io.javaoperatorsdk:java-operator-sdk-smoke-test-samples,0,659,true,false
java-operator-sdk,java-operator-sdk,398,io.javaoperatorsdk:operator-framework-junit-5,7,659,true,false
java-operator-sdk,java-operator-sdk,398,io.javaoperatorsdk:sample-operators,0,659,true,false
java-operator-sdk,java-operator-sdk,398,io.javaoperatorsdk:operator-framework,33,659,true,false
java-operator-sdk,java-operator-sdk,398,io.javaoperatorsdk:operator-framework-smoke-test-samples-common,3,659,true,false
java-operator-sdk,java-operator-sdk,398,io.javaoperatorsdk:sample-mysql-schema-operator,0,659,true,false
java-operator-sdk,java-operator-sdk,398,io.javaoperatorsdk:micrometer-support,4,659,true,false
java-operator-sdk,java-operator-sdk,398,io.javaoperatorsdk:operator-framework-smoke-test-samples-spring-boot,0,659,true,false
java-operator-sdk,java-operator-sdk,398,io.javaoperatorsdk:java-operator-sdk,1,659,true,false
java-operator-sdk,java-operator-sdk,398,io.javaoperatorsdk:sample-tomcat-operator,0,659,true,false
java-operator-sdk,java-operator-sdk,398,io.javaoperatorsdk:sample-webpage-operator,0,659,true,false
java-operator-sdk,java-operator-sdk,398,io.javaoperatorsdk:operator-framework-core,14,659,true,false
TencentCloud,tencentcloud-sdk-java,398,total,0,34,true,false
AuthMe,AuthMeReloaded,399,total,0,456,true,false
DeNA,PacketProxy,397,total,0,58,false,true
mybatis,redis-cache,397,total,0,113,true,false
shatyuka,Killergram,420,total,0,4,false,true
apache,struts-examples,391,total,0,108,true,false
SCADA-LTS,Scada-LTS,397,total,0,922,false,true
jraska,livedata-testing,389,total,0,101,false,true
andreschaffer,event-sourcing-cqrs-examples,391,total,0,135,true,false
pac4j,play-pac4j,390,total,0,257,true,false
pac4j,play-pac4j,390,org.pac4j:play-pac4j_2.12,0,257,true,false
pac4j,play-pac4j,390,org.pac4j:play-pac4j_2.13,0,257,true,false
pac4j,play-pac4j,390,org.pac4j:play-pac4j-parent,0,257,true,false
dromara,Jpom,391,total,12,1,true,false
dromara,Jpom,391,io.jpom:jpom-parent,0,1,true,false
dromara,Jpom,391,io.jpom:common,12,1,true,false
dromara,Jpom,391,io.jpom:agent,0,1,true,false
dromara,Jpom,391,io.jpom:server,0,1,true,false
fanyong920,jvppeteer,392,total,0,16,true,false
SonicCloudOrg,sonic-server-simple,386,total,0,62,true,false
eclipse,jkube,386,total,883,713,true,false
eclipse,jkube,386,org.eclipse.jkube:jkube-kit-openliberty,7,713,true,false
eclipse,jkube,386,org.eclipse.jkube:jkube-kit-common,8,713,true,false
eclipse,jkube,386,org.eclipse.jkube:jkube,0,713,true,false
eclipse,jkube,386,org.eclipse.jkube:jkube-kit-build-service-docker,6,713,true,false
eclipse,jkube,386,org.eclipse.jkube:jkube-kit-build-api,7,713,true,false
eclipse,jkube,386,org.eclipse.jkube:jkube-kit-config-service,9,713,true,false
eclipse,jkube,386,org.eclipse.jkube:jkube-kit-vertx,7,713,true,false
eclipse,jkube,386,org.eclipse.jkube:jkube-kit-generator-java-exec,7,713,true,false
eclipse,jkube,386,org.eclipse.jkube:jkube-kit-generator-webapp,7,713,true,false
eclipse,jkube,386,org.eclipse.jkube:gradle-plugin,0,713,true,false
eclipse,jkube,386,org.eclipse.jkube:kubernetes-maven-plugin-parent,0,713,true,false
eclipse,jkube,386,org.eclipse.jkube:openshift-maven-plugin,310,713,true,false
eclipse,jkube,386,org.eclipse.jkube:jkube-kit-config-resource,6,713,true,false
eclipse,jkube,386,org.eclipse.jkube:jkube-kit-doc,0,713,true,false
eclipse,jkube,386,org.eclipse.jkube:kubernetes-maven-plugin-doc,6,713,true,false
eclipse,jkube,386,org.eclipse.jkube:jkube-kit-generator-api,6,713,true,false
eclipse,jkube,386,org.eclipse.jkube:openshift-maven-plugin-it,0,713,true,false
eclipse,jkube,386,org.eclipse.jkube:jkube-kit-generator-karaf,7,713,true,false
eclipse,jkube,386,org.eclipse.jkube:jkube-kit-build-service-jib,6,713,true,false
eclipse,jkube,386,org.eclipse.jkube:jkube-kit-common-maven,9,713,true,false
eclipse,jkube,386,org.eclipse.jkube:openshift-maven-plugin-parent,0,713,true,false
eclipse,jkube,386,org.eclipse.jkube:jkube-kit-enricher-specific,7,713,true,false
eclipse,jkube,386,org.eclipse.jkube:jkube-kit-resource-service,6,713,true,false
eclipse,jkube,386,org.eclipse.jkube:jkube-kit-thorntail,7,713,true,false
eclipse,jkube,386,org.eclipse.jkube:gradle-plugin-it,0,713,true,false
eclipse,jkube,386,org.eclipse.jkube:jkube-kit-profiles,7,713,true,false
eclipse,jkube,386,github.com/eclipse/jkube,0,713,true,false
eclipse,jkube,386,org.eclipse.jkube:jkube-kit-enricher-api,6,713,true,false
eclipse,jkube,386,org.eclipse.jkube:kubernetes-maven-plugin-it,0,713,true,false
eclipse,jkube,386,org.eclipse.jkube:jkube-kit-parent,3,713,true,false
eclipse,jkube,386,org.eclipse.jkube:jkube-kit-resource-helm,7,713,true,false
eclipse,jkube,386,org.eclipse.jkube:jkube-kit-wildfly-jar,7,713,true,false
eclipse,jkube,386,org.eclipse.jkube:kubernetes-maven-plugin,370,713,true,false
eclipse,jkube,386,org.eclipse.jkube:gradle-plugin-doc,0,713,true,false
eclipse,jkube,386,org.eclipse.jkube:jkube-kit-enricher-generic,7,713,true,false
eclipse,jkube,386,org.eclipse.jkube:jkube-kit-micronaut,6,713,true,false
eclipse,jkube,386,org.eclipse.jkube:jkube-kit-build,0,713,true,false
eclipse,jkube,386,org.eclipse.jkube:jkube-kit-common-test,7,713,true,false
eclipse,jkube,386,org.eclipse.jkube:jkube-kit-spring-boot,7,713,true,false
eclipse,jkube,386,org.eclipse.jkube:jkube-kit-quarkus,7,713,true,false
eclipse,jkube,386,org.eclipse.jkube:jkube-kit-watcher-api,7,713,true,false
eclipse,jkube,386,org.eclipse.jkube:jkube-kit-config-image,7,713,true,false
eclipse,jkube,386,org.eclipse.jkube:jkube-kit-watcher-standard,7,713,true,false
javadev,underscore-java,387,total,0,245,true,false
ConsenSys,teku,385,total,0,3586,false,true
forcedotcom,dataloader,385,total,0,252,true,false
gchq,stroom,387,total,0,716,false,true
linkedin,coral,389,total,0,200,false,true
kordamp,ikonli,386,total,0,26,false,true
davidmoten,rxjava2-jdbc,381,total,82,60,true,false
davidmoten,rxjava2-jdbc,381,com.github.davidmoten:rxjava2-jdbc,81,60,true,false
davidmoten,rxjava2-jdbc,381,com.github.davidmoten:rxjava2-jdbc-parent,0,60,true,false
davidmoten,rxjava2-jdbc,381,com.github.davidmoten:rxjava2-pool,1,60,true,false
davidmoten,rxjava2-jdbc,381,com.github.davidmoten:rxjava2-jdbc-stored-procedure,0,60,true,false
davidmoten,rxjava2-jdbc,381,com.github.davidmoten:rxjava2-jdbc-kotlin-example,0,60,true,false
tcurdt,jdeb,382,total,0,165,true,false
stefan-niedermann,nextcloud-deck,381,total,0,591,false,true
optimatika,ojAlgo,381,total,0,285,true,false
youngmonkeys,ezyfox-server,385,total,57,85,true,false
youngmonkeys,ezyfox-server,385,com.tvd12:ezyfox-server-support,18,85,true,false
youngmonkeys,ezyfox-server,385,com.tvd12:ezyfox-server-boot,1,85,true,false
youngmonkeys,ezyfox-server,385,com.tvd12:ezyfox-server-embedded,18,85,true,false
youngmonkeys,ezyfox-server,385,com.tvd12:ezyfox-server-core,18,85,true,false
youngmonkeys,ezyfox-server,385,com.tvd12:ezyfox-server,0,85,true,false
youngmonkeys,ezyfox-server,385,com.tvd12:ezyfox-server-nio,2,85,true,false
newbee-ltd,newbee-mall-plus,410,total,0,11,true,false
Wechat-Group,weixin-java-demo-springmvc,381,total,0,15,true,false
Sloeber,arduino-eclipse-plugin,380,total,0,242,true,false
quickmsg,smqtt,387,total,19,8,true,false
quickmsg,smqtt,387,io.github.quickmsg:smqtt-registry,0,8,true,false
quickmsg,smqtt,387,io.github.quickmsg:smqtt-spring-boot-starter,1,8,true,false
quickmsg,smqtt,387,io.github.quickmsg:smqtt-rule-source-mqtt,1,8,true,false
quickmsg,smqtt,387,io.github.quickmsg:smqtt-rule-engine,1,8,true,false
quickmsg,smqtt,387,io.github.quickmsg:smqtt-rule-source-rocketmq,1,8,true,false
quickmsg,smqtt,387,io.github.quickmsg:smqtt-metric,1,8,true,false
quickmsg,smqtt,387,io.github.quickmsg:smqtt-rule-source,0,8,true,false
quickmsg,smqtt,387,io.github.quickmsg:smqtt-metric-influxdb,1,8,true,false
quickmsg,smqtt,387,io.github.quickmsg:smqtt-rule-source-kafka,1,8,true,false
quickmsg,smqtt,387,io.github.quickmsg:smqtt-rule-dsl,1,8,true,false
quickmsg,smqtt,387,io.github.quickmsg:smqtt-core,2,8,true,false
quickmsg,smqtt,387,io.github.quickmsg:smqtt-persistent,0,8,true,false
quickmsg,smqtt,387,io.github.quickmsg:smqtt-rule-source-rabbitmq,1,8,true,false
quickmsg,smqtt,387,io.github.quickmsg:smqtt-bootstrap,0,8,true,false
quickmsg,smqtt,387,io.github.quickmsg:smqtt-ui,2,8,true,false
quickmsg,smqtt,387,io.github.quickmsg:smqtt-persistent-db,0,8,true,false
quickmsg,smqtt,387,io.github.quickmsg:smqtt-persistent-redis,0,8,true,false
quickmsg,smqtt,387,io.github.quickmsg:smqtt-registry-scube,2,8,true,false
quickmsg,smqtt,387,io.github.quickmsg:smqtt,0,8,true,false
quickmsg,smqtt,387,io.github.quickmsg:smqtt-rule-source-http,1,8,true,false
quickmsg,smqtt,387,io.github.quickmsg:smqtt-metric-prometheus,1,8,true,false
quickmsg,smqtt,387,io.github.quickmsg:smqtt-rule,0,8,true,false
quickmsg,smqtt,387,io.github.quickmsg:smqtt-rule-source-db,1,8,true,false
quickmsg,smqtt,387,io.github.quickmsg:smqtt-common,1,8,true,false
eclipse,lsp4j,379,total,0,230,false,true
apache,tomee,379,total,0,640,true,false
guyijie1211,JustLive-Android,571,total,0,4,false,true
aikar,commands,382,total,0,137,true,false
wallabag,android-app,377,total,0,549,false,true
braintree,braintree_android,377,total,0,140,false,true
dhatim,fastexcel,377,total,138,109,true,false
dhatim,fastexcel,377,org.dhatim:fastexcel,73,109,true,false
dhatim,fastexcel,377,org.dhatim:fastexcel-parent,0,109,true,false
dhatim,fastexcel,377,org.dhatim:fastexcel-reader,65,109,true,false
dhatim,fastexcel,377,org.dhatim:fastexcel-e2e,0,109,true,false
rayokota,kareldb,376,total,1,87,true,false
rayokota,kareldb,376,io.kareldb:kareldb-server,0,87,true,false
rayokota,kareldb,376,io.kareldb:kareldb-core,1,87,true,false
rayokota,kareldb,376,io.kareldb:kareldb-parent,0,87,true,false
javapathfinder,jpf-core,384,total,0,131,false,true
vaadin,flow,376,total,5529,6897,true,false
vaadin,flow,376,com.vaadin:flow-test-util,78,6897,true,false
vaadin,flow,376,com.vaadin:flow-jandex,2,6897,true,false
vaadin,flow,376,com.vaadin:flow-project,0,6897,true,false
vaadin,flow,376,com.vaadin:flow-plugin-base,1,6897,true,false
vaadin,flow,376,com.vaadin:flow,89,6897,true,false
vaadin,flow,376,com.vaadin:flow-data,158,6897,true,false
vaadin,flow,376,com.vaadin:flow-test-generic,101,6897,true,false
vaadin,flow,376,com.vaadin:vaadin-dev-server,8,6897,true,false
vaadin,flow,376,com.vaadin:vaadin-spring,759,6897,true,false
vaadin,flow,376,com.vaadin:flow-html-components-testbench,24,6897,true,false
vaadin,flow,376,com.vaadin:flow-server-production-mode,3290,6897,true,false
vaadin,flow,376,com.vaadin:flow-dnd,10,6897,true,false
vaadin,flow,376,com.vaadin:flow-push,37,6897,true,false
vaadin,flow,376,com.vaadin:flow-gradle-plugin,0,6897,true,false
vaadin,flow,376,com.vaadin:flow-polymer-template,14,6897,true,false
vaadin,flow,376,com.vaadin:fusion-endpoint,4,6897,true,false
vaadin,flow,376,com.vaadin:flow-client,166,6897,true,false
vaadin,flow,376,com.vaadin:flow-html-components,179,6897,true,false
vaadin,flow,376,com.vaadin:flow-bom,60,6897,true,false
vaadin,flow,376,com.vaadin:flow-lit-template,15,6897,true,false
vaadin,flow,376,com.vaadin:flow-plugins,0,6897,true,false
vaadin,flow,376,com.vaadin:flow-maven-plugin,273,6897,true,false
vaadin,flow,376,com.vaadin:flow-server,261,6897,true,false
duydo,elasticsearch-analysis-vietnamese,384,total,0,21,true,false
casid,jte,375,total,200,24,true,false
casid,jte,375,gg.jte:jte-spring-boot-starter,0,24,true,false
casid,jte,375,gg.jte:jte,115,24,true,false
casid,jte,375,gg.jte:jte-runtime,4,24,true,false
casid,jte,375,gg.jte:jte-kotlin,10,24,true,false
casid,jte,375,github.com/casid/jte,0,24,true,false
casid,jte,375,gg.jte:jte-maven-plugin,68,24,true,false
casid,jte,375,gg.jte:jte-watcher,3,24,true,false
casid,jte,375,gg.jte:jte-deploy-nexus,0,24,true,false
casid,jte,375,gg.jte:jte-jsp-converter,0,24,true,false
casid,jte,375,gg.jte:jte-parent,0,24,true,false
jitsi,ice4j,375,total,0,137,true,false
apache,tez,376,total,2302,87,true,false
apache,tez,376,org.apache.tez:tez-job-analyzer,0,87,true,false
apache,tez,376,org.apache.tez:tez-yarn-timeline-cache-plugin,20,87,true,false
apache,tez,376,org.apache.tez:tez-build-tools,8,87,true,false
apache,tez,376,org.apache.tez:tez-tests,177,87,true,false
apache,tez,376,org.apache.tez:tez-tools,28,87,true,false
apache,tez,376,org.apache.tez:tez-dag,314,87,true,false
apache,tez,376,org.apache.tez:tez-ext-service-tests,28,87,true,false
apache,tez,376,org.apache.tez:tez-runtime-library,304,87,true,false
apache,tez,376,org.apache.tez:hadoop-shim-impls,0,87,true,false
apache,tez,376,org.apache.tez:hadoop-shim,32,87,true,false
apache,tez,376,org.apache.tez:tez-yarn-timeline-history-with-acls,70,87,true,false
apache,tez,376,org.apache.tez:tez-common,214,87,true,false
apache,tez,376,org.apache.tez:tez-ui,24,87,true,false
apache,tez,376,org.apache.tez:tez-aux-services,0,87,true,false
apache,tez,376,org.apache.tez:tez-examples,38,87,true,false
apache,tez,376,org.apache.tez:tez-protobuf-history-plugin,12,87,true,false
apache,tez,376,org.apache.tez:tez,2,87,true,false
apache,tez,376,org.apache.tez:hadoop-shim-2.7,15,87,true,false
apache,tez,376,org.apache.tez:hadoop-shim-2.8,18,87,true,false
apache,tez,376,org.apache.tez:tez-yarn-timeline-history,37,87,true,false
apache,tez,376,org.apache.tez:tez-perf-analyzer,0,87,true,false
apache,tez,376,org.apache.tez:tez-runtime-internals,261,87,true,false
apache,tez,376,org.apache.tez:tez-plugins,35,87,true,false
apache,tez,376,org.apache.tez:tez-yarn-timeline-history-with-fs,20,87,true,false
apache,tez,376,org.apache.tez:tez-api,340,87,true,false
apache,tez,376,org.apache.tez:tez-mapreduce,305,87,true,false
freedomotic,freedomotic,372,total,4,86,true,false
freedomotic,freedomotic,372,com.freedomotic:freedomotic-tools,0,86,true,false
freedomotic,freedomotic,372,com.freedomotic:essential,0,86,true,false
freedomotic,freedomotic,372,com.freedomotic:freedomotic-plugins,0,86,true,false
freedomotic,freedomotic,372,com.freedomotic:freedomotic-device-maven-archetype,0,86,true,false
freedomotic,freedomotic,372,com.freedomotic:restapi-v3,0,86,true,false
freedomotic,freedomotic,372,com.freedomotic:frontend-java,0,86,true,false
freedomotic,freedomotic,372,com.freedomotic:freedomotic-core,2,86,true,false
freedomotic,freedomotic,372,com.freedomotic:freedomotic-model,2,86,true,false
freedomotic,freedomotic,372,com.freedomotic:simulation,0,86,true,false
freedomotic,freedomotic,372,com.freedomotic:freedomotic,0,86,true,false
freedomotic,freedomotic,372,com.freedomotic:freedomotic-framework,0,86,true,false
freedomotic,freedomotic,372,com.freedomotic:hello-world,0,86,true,false
freedomotic,freedomotic,372,com.freedomotic:freedomotic-drupal-marketplace,0,86,true,false
membrane,service-proxy,374,total,20,47,true,false
membrane,service-proxy,374,org.membrane-soa:service-proxy-sar,0,47,true,false
membrane,service-proxy,374,org.membrane-soa:service-proxy-test,3,47,true,false
membrane,service-proxy,374,org.membrane-soa:com.predic8.membrane.osgi,0,47,true,false
membrane,service-proxy,374,org.membrane-soa:service-proxy-annot,3,47,true,false
membrane,service-proxy,374,org.membrane-soa:service-proxy-parent,0,47,true,false
membrane,service-proxy,374,org.membrane-soa:service-proxy-war,0,47,true,false
membrane,service-proxy,374,org.membrane-soa:membrane-service-proxy,5,47,true,false
membrane,service-proxy,374,org.membrane-soa:service-proxy-maven-plugin,0,47,true,false
membrane,service-proxy,374,org.membrane-soa:com.predic8.membrane.osgi.extender,0,47,true,false
membrane,service-proxy,374,org.membrane-soa:service-proxy-core,9,47,true,false
antlr,intellij-plugin-v4,373,total,0,128,false,true
google,openrtb,378,total,42,98,true,false
google,openrtb,378,com.google.openrtb:openrtb-parent,1,98,true,false
google,openrtb,378,github.com/google/openrtb,0,98,true,false
google,openrtb,378,com.google.openrtb:openrtb-core,41,98,true,false
eclipse,hono,373,total,115,1719,true,false
eclipse,hono,373,github.com/eclipse/hono,0,1719,true,false
eclipse,hono,373,org.eclipse.hono:hono-parent,0,1719,true,false
eclipse,hono,373,org.eclipse.hono:hono-client-notification-kafka,2,1719,true,false
eclipse,hono,373,org.eclipse.hono:hono-adapters,0,1719,true,false
eclipse,hono,373,org.eclipse.hono:hono-client-telemetry-kafka,3,1719,true,false
eclipse,hono,373,org.eclipse.hono:hono-client-application,3,1719,true,false
eclipse,hono,373,org.eclipse.hono:hono-client-notification-amqp,2,1719,true,false
eclipse,hono,373,org.eclipse.hono:client-device-connection-infinispan,3,1719,true,false
eclipse,hono,373,org.eclipse.hono:hono-client-common,3,1719,true,false
eclipse,hono,373,org.eclipse.hono:hono-service-auth-quarkus,0,1719,true,false
eclipse,hono,373,org.eclipse.hono:hono-client-registry-amqp,2,1719,true,false
eclipse,hono,373,org.eclipse.hono:hono-services-quarkus,0,1719,true,false
eclipse,hono,373,org.eclipse.hono:hono-adapter-mqtt-vertx-base,4,1719,true,false
eclipse,hono,373,org.eclipse.hono:hono-adapter-mqtt-vertx-quarkus,0,1719,true,false
eclipse,hono,373,org.eclipse.hono:hono-client-notification,2,1719,true,false
eclipse,hono,373,org.eclipse.hono:hono-core,8,1719,true,false
eclipse,hono,373,org.eclipse.hono:hono-adapter-lora-vertx-quarkus,0,1719,true,false
eclipse,hono,373,org.eclipse.hono:hono-service-base-jdbc,3,1719,true,false
eclipse,hono,373,org.eclipse.hono:hono-client-application-amqp,3,1719,true,false
eclipse,hono,373,org.eclipse.hono:hono-service-device-registry-base,6,1719,true,false
eclipse,hono,373,org.eclipse.hono:hono-clients-parent,0,1719,true,false
eclipse,hono,373,org.eclipse.hono:hono-service-auth-base,3,1719,true,false
eclipse,hono,373,org.eclipse.hono:hono-service-command-router-quarkus,1,1719,true,false
eclipse,hono,373,org.eclipse.hono:hono-client-command-amqp,2,1719,true,false
eclipse,hono,373,org.eclipse.hono:hono-adapter-amqp-vertx-quarkus,0,1719,true,false
eclipse,hono,373,org.eclipse.hono:hono-client-application-kafka,4,1719,true,false
eclipse,hono,373,org.eclipse.hono:hono-service-device-registry-mongodb-quarkus,0,1719,true,false
eclipse,hono,373,org.eclipse.hono:hono-bom,1,1719,true,false
eclipse,hono,373,org.eclipse.hono:hono-adapter-http-vertx-quarkus,0,1719,true,false
eclipse,hono,373,org.eclipse.hono:hono-legal,11,1719,true,false
eclipse,hono,373,org.eclipse.hono:hono-client-telemetry-amqp,3,1719,true,false
eclipse,hono,373,org.eclipse.hono:hono-example,0,1719,true,false
eclipse,hono,373,org.eclipse.hono:hono-adapter-http-vertx-base,5,1719,true,false
eclipse,hono,373,org.eclipse.hono:hono-services,0,1719,true,false
eclipse,hono,373,org.eclipse.hono:hono-client-command,2,1719,true,false
eclipse,hono,373,org.eclipse.hono:hono-adapter-coap-vertx-quarkus,0,1719,true,false
eclipse,hono,373,org.eclipse.hono:hono-service-base,13,1719,true,false
eclipse,hono,373,org.eclipse.hono:hono-client-telemetry,2,1719,true,false
eclipse,hono,373,org.eclipse.hono:hono-client-registry,2,1719,true,false
eclipse,hono,373,org.eclipse.hono:hono-adapter-base,3,1719,true,false
eclipse,hono,373,org.eclipse.hono:hono-adapters-quarkus,0,1719,true,false
eclipse,hono,373,org.eclipse.hono:hono-client-command-kafka,2,1719,true,false
eclipse,hono,373,org.eclipse.hono:hono-demo-certs,11,1719,true,false
eclipse,hono,373,org.eclipse.hono:hono-client-amqp-common,3,1719,true,false
eclipse,hono,373,org.eclipse.hono:hono-client-kafka-common,3,1719,true,false
jeddict,jeddict,371,total,0,71,true,false
matsim-org,matsim-libs,371,total,0,1579,true,false
apache,helix,371,total,318,1025,true,false
apache,helix,371,org.apache.helix:helix,1,1025,true,false
apache,helix,371,org.apache.helix:helix-core,292,1025,true,false
apache,helix,371,org.apache.helix:helix-rest,0,1025,true,false
apache,helix,371,org.apache.helix:metadata-store-directory-common,4,1025,true,false
apache,helix,371,org.apache.helix:zookeeper-api,4,1025,true,false
apache,helix,371,org.apache.helix:helix-agent,3,1025,true,false
apache,helix,371,org.apache.helix:helix-front,0,1025,true,false
apache,helix,371,org.apache.helix:website,0,1025,true,false
apache,helix,371,org.apache.helix:helix-common,4,1025,true,false
apache,helix,371,org.apache.helix:metrics-common,4,1025,true,false
apache,helix,371,org.apache.helix:helix-lock,0,1025,true,false
apache,helix,371,org.apache.helix:helix-admin-webapp,6,1025,true,false
Earthcomputer,multiconnect,370,total,0,39,false,true
usethesource,capsule,372,total,0,9,true,false
joker-fu,EasyPhotos,389,total,0,2,false,true
eclipse,ditto,369,total,106,1003,true,false
eclipse,ditto,369,org.eclipse.ditto:ditto-base-api,4,1003,true,false
eclipse,ditto,369,org.eclipse.ditto:ditto-concierge-api,4,1003,true,false
eclipse,ditto,369,org.eclipse.ditto:ditto-concierge-service,4,1003,true,false
eclipse,ditto,369,org.eclipse.ditto:ditto-utils,0,1003,true,false
eclipse,ditto,369,org.eclipse.ditto:ditto-utils-jsr305,12,1003,true,false
eclipse,ditto,369,org.eclipse.ditto:ditto-connectivity-model,4,1003,true,false
eclipse,ditto,369,org.eclipse.ditto:ditto-connectivity-service,5,1003,true,false
eclipse,ditto,369,org.eclipse.ditto:ditto-internal-models-signal,1,1003,true,false
